,아이디,댓글 내용,댓글 시간
112,  RS모니가니,"드디어 후기를 남겨요. 우선 넘넘 좋은 영상 감사합니다!!어깨스트레칭 약 3개월째하면서 정말 큰 효과 봤어요!! 옷 입으면 항상 오른쪽으로 살짝 돌아가고 어깨도 결려서 시작했어요. 손뒤로 잡는 스트레칭 왼쪽은 잘 잡히는데 오른손이 날개뼈 중간에도 닿지않아 어깨균형이 심했어요. 1개월째에도 큰변화는 없었고 그냥 어깨만 시원한 정도 였는데 2개월 들어거니날개뼈 중간을 살짝 넘고 며칠 더 지나니 잡히더니 3개월 들어가니 이제 양쪽 둘다 똑같이 잡혀요!!  등도 펴져서 키도 약간 커진 느낌이고 ㅎ 일단 등,어깨가 쫙! 펴진 느낌이 많이 들어요!!주 5회 이상했어요. 어깨 불균형분들 정말 꾸준히 해보세요. 효과 분명해요!",4개월 전
113,  정령돌의,설명이 자세해서 왕초보도 쉽게 이해가 가서 좋아요,10개월 전
114,  조아화요일,어깨 정말 너무 시원해요 감사합니다 ,2년 전
115,  소이라떼,와… 반활자세 짱이에요! 너무 시원합니다,3년 전
116,  신균해,요즘 미니핏님 영상 매일 복부 그리고 내전근 강화운동 일주일째인데 자꾸 추가하게 되네요 ♡,1년 전
117,  borjomi,할 때는 힘들어도 하고 나니 엄청 시원해요! 수영할 때도 도움 될 것 같아요!!!,1년 전
118,  이유연,반활 자세 최고 ㅎㅎ 뒤에 손잡는것도 최고!! 너무 시원해요~,2년 전
119,  ᄋᄋ,와 어깨가 너무 아파서 잠을 못 잘 정도였는데 이거 하니까 어깨가 한결 가벼워졌어요ㅠㅠㅠㅠㅠㅠㅠ감사합니다,2년 전
120,  럭셔리수,어깨 안좋은데 너무 시원하고 좋아요 ♡,1년 전
121,  토토로,이거 매일 했는데 정말로 어깨 펴졌어요!! 감사합니다,3년 전
122,  곰도리,진짜 어깨 너무 시원해요! 오늘부터 꾸준히 할게요 감사합니다.,2년 전
123,  조은,꾸준히 6개월가량하는데안한날과 한날의 차이가 엄청커요언니 사랑해요️️,2년 전
124,  Hylee,2주전부터 매일 하고 있어요!팔 허리 뒤로 해서 팔꿈치 잡고 살짝 당겨주는 자세할 때..오늘 팔꿈치에 손이 닿였어요,3개월 전
125,  이이나,미서원님 스트레칭은 무리안하고 딱 개운할 정도로만 할 수 있어서 좋아요,2년 전
126,  슬미,반활자세 너무 좋은것같아요 평소에 스트레칭 매일한다했는데 이자세해보니까 이근육들은 지금까지 스트레칭이 제대로되지않았었구나 싶을정도로 뻐근했거든요 매일하면 부드러워질것같은 느낌이예요,2년 전
127,  Ezra,언니 영상 보면서 스트레칭 하는게 요즘 소확행입니다️,2년 전
128,  고미,하루종일 직장에서 컴퓨터 작업하고 어깨가 뭉칠대로 뭉쳐서 넘 아팠는데  이 스트레칭 한 번에 그냥 풀리네요 대박~!!,2년 전
129,  자녀교육최경선,오십견예방과 어깨결림에 탁월하네요 시원하네요 좋은 영상 감사합니다,1년 전
130,  ee e,우와 다른댓글보고 반활자세가 그렇게 좋은가해서 누워서 반활자세만 해봤는데 어깨뭉친거 풀린기분임 너무시원하네ㅜㅜㅜ 맨날맨날 하러올게요 감사합니다ㅜㅜ,1년 전
131,  윤공주,카페 바리스타로 일하면서 주6일 하루8시간을 서잇으니 온몸이 진짜 안아픈곳이 없는데정말 효과잇네요단순한 유투버가 아니시라 한사람의 인생의 피로까지 없애주시는 미서원쌤♡사랑합니다,2년 전
132,  스토리명,오! 요즘 굽은 어깨와 등통증으로 힘들었는데 너무 시원해요!,1년 전
133,  ss.yy,스트레칭하기하루종일 책상에 앉아있는데 이번에 증명사진 찍으러가니 어깨비대칭이 왔더라구요. 평소에 생리통도 심한편인데 스트레칭하니까 너무너무 시원해요.매일매일 하겠습니다8/5 8/6 8/7 ,2년 전(수정됨)
134,  반짝반짝나의별,진짜 반활자세 중독… 그것 땜에 꼭 매일보고 따라하는 영상 ㅠㅠ 정말 너무 시원 신세계,8개월 전
135,  jisue suh,어깨뭉침 심해서 편두통도 있고 침도 자주 맞는데 이거 일주일 따라하니 진짜 어깨결림이 훨씬 덜해요!,1년 전
136,  ori,진짜 설명도 잘해주시고 대단하세요! 처음으로 운동관련 유튜버님 팔로우해봅니다,2년 전(수정됨)
137,  minsu kim,동작이 간단하면서도 하고나면 시원하고 좋네요ㅎㅎ 매일매일 따라하게될것같습니다,2년 전
138,  하나온니,쌤 운동은 다 힘든데 하고나면 개운해서 넘 좋아여 ㅜㅜ 짱,2년 전
139,  송은섭,개중애서도 뽑은 시원 3대보스2:43 고양이자세. 등근육 활배근 시원보스4:10 코브라자세. 등허리 굽은등시 굽은등도 시원. 어깨를 피고 괄약근이랑 복근에 힘주냐마냐 차이가 천지차이. 꼭 유의5:17 반활자세. 어깨 삼각근과 우리 안마할때 주무르는 어깨 승모근이 괴애애앵장히 시원. 하고나면 어깨위에서 고양이 내려갔을때보다 가벼워짐. 반활자세시에는 근육에 힘넣지 말고 그냥 중력이 내 몸을 끌어당겨주게 자연스래 저항하지 않으면 좋음,3년 전
140,  Yeah_raa,아침에 일어났는데 어깨 등이 너무 아파 움직일수조차 없어서 급하게 찾아서 해봤는데 하자마자 괜찮아졌어요...진짜 감사합니다ㅠㅠㅠ,1개월 전
141,  신신당부,끝까지 따라하니 새로운 세상이 열린 느낌.. 감사합니다,9개월 전
142,  Lolleee OLll,등 스트레칭 중 최고입니다. 굽은 어깨로 고생하는데 뻐근할때마다 이거 찾아서 봅니다. 댓글 처음 남겨요. 좋은 영상 만들어 주셔서 감사합니다!,2년 전
143,  디기디기딩갱갱갱,어깨가 저렸는데 반활자세하자마자 싹나아짐 ㅋㅋㅋㅋ진짜 최고에요 매일 해볼려구요,10개월 전(수정됨)
144,  손석민,와 이거 해줬더니 어깨쪽이 확실히 가벼워진 느낌이 들어요... 감사합니다 ㅠ,2년 전
145,  J L,반활자세 넘 시원해요~!! 요즘 꾸준히 하고 있어요 피로가 풀리는 느낌~!,3주 전
146,  김유경,자기전에 한번씩 하고 자는데 엄청 시원해요ㅠㅠㅠㅠ 뒤로 팔꿈치잡는거 안됐는데 이제 잘되고 일할때 어깨도 안아프고 짱짱,1년 전
147,  아로하,한번보고 바로 좋아요랑 구독하기 누름ㅎ  반활자세 너무 시원하고 설명 자세히 해주셔서 좋습니다,2년 전
148,  신현경,"오늘 하루 종일 어깨가 아파서 힘들었는데, 역시 소미핏님 스트레칭이 답이네요.ㅠ 좋은 영상 감사합니다!",2년 전
149,  S2,와 반활자세 미쳤어요 완전 시원해요 ,2년 전
150,  히히 집에 간당,와 선생님 마지막 자세 최고에요....️,3년 전
151,  티티 큐,항상 운동 전은 간단하게 스트레칭하고 운동 후에는 소미핏님 영상보고 하고있어요!! 감사합니다♡-♡,2개월 전
152,  열쩡걸 현아,웨이트 싹 하고 이 운동하면 너무 시원해요매일 공부하고 라운드 숄더 심해서 늘상 어깨통증 달고살았었는데 이제 어깨 돌려도 가뿐해요 ㅎㅎ감사합니다ㅜ^ㅠ,1년 전
153,  그알 - 그것이 알고 싶나,대박.. 아침에 잠깐 했는데 진짜 시원하네요. 영상 다 따라해봐야겠어요.,1년 전
154,  katethewinner,진짜 한번만 했는데...어깨 결린 완화!,2년 전
155,  연정,반활 자세 대박...그동안 아프고 불편했던 게 싸락 풀리는 기분이에요 예전에 거북목 고치려고 이 영상 따라했을 땐 반활자세에서 큰 아픔은 느끼지 못했는데 지금 많이 안 좋아져서 다시 하니깐ㅋㅋㅋㅋ 갑자기 통증이 조금 밀려오네요 그래서 시원할 정도로만 해줬어요!! 확실히 어깨 상태가 많이 안 좋아지긴 했나봐요...꾸준히 해야겠어요!너무 좋아요 라운드숄더 상태가 많이 좋아져도 앞으로 쭉 할 거예요,1년 전
156,  이매송이,코브라 자세 그동안 잘못했다는 걸 이 영상 보고 알았어요 ㅠ ㅠ 말로 세세하게 설명해 주셔서 언제나 도움 받고 있어요 감사합니다,4년 전
157,  토끼깡총,골반 끝나고 어깨...ㅜ.ㅜ  몸이 살아나는것같은 스트레칭 매일 아침 넘 감사합니다♡,1년 전
158,  코코 ෆ,오늘따라 어깨가 유독아파서 검색해서 따라해봤는데너무 시원해요 ㅠㅠ 감사해요!,11개월 전
159,  ko....,와 이거 소화 안될때도 하면 좋아요 요즘 앉아있는 시간이 많아서 뱃살도 늘어나고 소화도 안됐는데 이거 하고 방구가 부왕아아아왕와오앙 나왔어염 ^^ㅎㅎㅎㅎ감사합니당ㅎㅎㅎㅎㅋㅋㅋ,2년 전
160,  sheee J_,오늘 처음하는데 반활자세 완전 최고,2년 전
161,  H J,"목소리가 좋으셔서 더 잘 따라하게 되는거 같아요..! 감사합니다. 갠적으로 어깨충돌증후군이 있어 영상하고 봉기구, 360 어깨도르래 이렇게 사용하는데 팔도 잘올라가고 예전보다 너무 좋아졌어요",10개월 전
162,  SY Baek,얼마전 알게되서 몇일째 따라하고 있는데요 정말 이런저런 스트레칭 많이 해 봤지만 미서원 영상이 짱인거 같아요 ㅜ.ㅠ 정말 시원하구요 잠도 더 잘 자요 감사합니다 진심으로요,3년 전
163,  Eunice Kim,미서원님.... 이건 정말.. 혁명이에요...ㅠㅠㅠㅠㅠ 골반교정부터ㅠ진짜 동작 하나하나 주옥같고 코멘트도 너무너무너무너무 도움되고 하 사랑합니다....>_< 제가 해드릴 수 있는건 없고.. 광고 욜씨미 보겠습니다ㅠㅠㅠㅠ,2년 전
164,  삐뀽,와 정말 한 번만해도 시원한게 느껴져요!,2년 전
165,  Kyunghwa ham,잠을 잘못자서 어깨 목부분이 아파서 한번따라 했는데  어깨랑 목이 엄청풀렸어요~ 반활자세 최고!!,2년 전
166,  전서연,이거 진짜 혁명이네요 오른쪽 어깨가 조금 굽어서 피려고 한번 해봤는데 바로 쫙 펴져요 매일 할게요 감사합니다,2년 전
167,  김단비,일자목이 넘 심해서 2일째 하고있는데 벌써 괜찮아졌어요ㅜㅜ 지난 번엔 일주일넘게 정형외과가서 물리치료 받았었는데ㅜ 넘 좋아요,2년 전
168,  연우,반활자세 진짜 너무 시원해요 이것이 쾌감이군요;;,3년 전
169,  김송이,와 반활자세 진짜 시원하다...,2년 전
170,  힘흔홍,골반스트레칭 영상부터 보면서 상체 스트레칭도 하러 왔어요~ 매일 아침 스트레칭하면서 느끼는거지만 목소리가 넘 차분하고 좋으셔서 스트레칭할때 약간 힐링되는 것 같아요 ㅎㅎ 좋은 영상들 감사합니다! Q) 저는 반활자세할때 무릎이 아픈데 왜 그런 걸까유...?ㅠㅠ,2년 전
171,  뿡뿡대장,"제가 2020년 시작과 동시에 다이어트 시작하면서 식단,운동 다하고 마지막에 자기전에 이 스트레칭 하고 자는 루틴을 3개월동안 하면서 10kg을 감량했습니다. 그 뒤로 정체기 아닌 정체기가 오면서 몸무게는 쭉 유지하다가 여름에 제주도 여행 다녀온 뒤 입 터진걸 아직 못잡았는데 그때부터 이 스트레칭 안했어요.제가 가슴이 큰편이어서 구부리고 다니다보니 라운드숄더가 되게 심했는데 이 스트레칭 하면서 엄청 좋아졌어요. 근데 이 스트레칭 그만둔 뒤부터 진짜 어깨 작살나게 아팠어요ㅠ 이 스트레칭 매일 할때는 진짜 구부리면 아팠는데 지금은 어깨 억지로 펴면 아픈 ㅠㅠㅠㅠ 그래서 다시 스트레칭 하러 왓습니다,, 라운드숄더에 이 스트레칭만큼 효과 쩌는 운동 없어요..",2년 전
172,  도연찡,저도 어깨 곧게 펴지고싶습니다~ 비지엠 너무 좋아요!! 1)4/21 2) 4/26 3)4/28  어깨 예전보다 많이 펴진거 같아요. 더 꾸준히 할게요.,2년 전(수정됨)
173,  Yumi Oh,갑자기 한쪽어깨가 어긋난 느낌으로 아파서 검색 해 따라했는데 바로 교정됐어요. 너무 감사해요.,1년 전
174,  YESEUL YUK,와.....반활자세 어깨 완전 시원합니다....꿀팁 얻어가요 ㅜㅜㅜㅜㅜㅜ진짜 시원해요,2년 전
175,  seo yi,정말 감사합니다ㅠㅠ 저 승모근 완전 두껍고 손가락으로 잡아보면 항상 두껍게잡히고 아팠는데 지금4일차인데요 너무 시원하고 벌써 어깨뒷쪽 승모근도 많이내려가고 라인 일자로 잡혀가고있어요 그만큼 어깨뭉치고 굽은게 펴지고있는거 직접 느끼고있어요ㅠㅠ 정말 좋은 동작 공유해주셔서 감사합니다ㅠㅠㅠ 비포 에프터로 사진 비교해보는 재미도 있네요ㅠㅠㅠ효과 보장!!!! 복 많이 받으세용~~ ,10개월 전
176,  눈누난나,매번 꾸준히 하자고 다짐하고는 재활하듯 몸이 쓰레기가 될 때마다 들르고 있어요ㅋㅋㅋㅋㅋ 오늘도 덕분에 사람 어깨 수준으로 만들고 갑니다 늘 잘 보고 있어요,1년 전
177,  콩아,오늘 세번째로 해봤는데 마지막 동작이 진짜 어깨가 시원해요 ㅠㅠㅠ,1년 전
178,  만,와 이렇게 8분이 짧다구요??? 금방 끝났네요 너무 좋은 운동,1년 전
179,  감자돌e,보고 따라하기 쉽게 만들어주신 좋은 영상 감사합니다!5/18 1일차 ️ 음... 팔이 안 닿아서 흠칫ㅋ 반활자세 시원하다 오늘은 이걸로 하루 마무리5/19 2일차 ️5/20 3일차 ️5/21 4일차 ️ 시원하다 맨날 해야지5/23 5일차 ️5/24 6일차 ️ 반활자세 체고시다,2년 전(수정됨)
180,  지안,평소 어깨가 자주 결리고 스마트폰 자주해서 어깨가 굽었는데 한번하니까 시원하네요.. 매일 해야겠습니다 ㅎㅎ,3년 전
181,  Jamie,4일차인데 등 뒤로 손 잡을 때 더 잘 잡혀요! 원래 손끝 터치정도만 가능했는데 이제 두세손가락 깍지걸 수 있어요. 와 신기해요!!!!,1년 전
182,  요를레이,제가 어깨운동을 이것만 한건 아니지만 원래는 등 뒤에서 손 잡는거 한쪽은 겨우 닫고 한쪽은 아예 안 닿았는데 이젠  둘다 잡을수있어요ㅠㅠ!! 감사합니다 진짜 꾸준히 할거예요,1년 전
183,  두식아아따,우와 진짜 시원하다승모근 때문에 편두통까지 같이 왔는데 한 번 해주니까 좀 낫네요.. 감사합니다,1개월 전
184,  김영미,"영상 잘 봤어요!! 완전 시원하고 도움 많이 되네요!!! 평소 목, 허리가 아파서 운동 하면서 자세교정 중인데... 허리큐 자세교정 의자 를 쓰고 난후 부터는 오래 앉아 있어도 몸이 편하더라구요!!특히 어깨 팔걸이 기능이 자세 교정 할수있게 유지 하는데 완전 신세계더라구요!!!",1년 전
185,  yo.ma.dam.recipe,한번했는데 이렇게 시원하다고???? 믿고 따라하는 미서원. 서두 말이 길지않고 바로 시작해서 잡생각안들고 바로하게해주는거 너무 좋아요ㅡ,1년 전
186,  라쿤이,"미서원 선생님,,, 이런 또 보물 영상이 있는지 몰랐는데... 하... 진짜 최고예요ㅋㅋㅋㅋㅋㅋㅋㅋ 반활자세 진짜 최고ㅠㅠㅠㅠㅠ 언제나 잘 보고 있어요!!!!",3년 전
187,  Eundeok Cho,다른요가들은 팔다리로 몸을 지탱하는 동작들이 많아서 아무리 코어힘을 키워도 관절에 어떻게든 무리가 가서 힘들었는데 앉아서 누워서 하니 근육키우기 훨씬 좋은거 같아요!,2년 전
188,  둥둥둥두둥둥둥,설명 자세하셔서 너무 좋아요! 감사합니다,2년 전
189,  In Ang,I have really really bad posture because I'm not confident. Thanks for this:)New sub btw!,2년 전(수정됨)
190,  Gy,선생님 덕분에 20년 접혀있던 어깨가 펴졌습니다... 감사합니다 ㅠㅠ,2년 전
191,  리리자매,밑에 댓글 완전 공감해요.... 저도 한달정도 꾸준히 했는데 안잡히던 손들이 잡혀요ㅠㅠ!!! 반활자세도 오른쪽 너무 힘들었었는데 이제 정말 잘되고요... 고양이 자세도 가슴 절대 안닿았었는데 이제 닿아요ㅠㅠㅠ 직업 특성+구부정한 자세로 어깨가 많이 뭉쳐서 저녁에 괴로워했었는데 요즘엔 그런것도 없어졌어요ㅠㅠㅠㅠ 오늘도 하러 왔습니다️,2년 전(수정됨)
192,  yujin son,와 반활자세 진짜 와 대박이네요 감삼다 ㅠㅠㅠㅠㅠㅠㅠㅠ,3년 전
193,  vanilla h,효과 지대루 보고 있어요~목디스크 때문에 한의원을 내집 드나들듯 했는데 이젠 자주 안가도 견딜수 있을 정도에요~꾸준히 해보세요~ 짱입니다~,2년 전(수정됨)
194,  오레오쿠키,이거 삼일했는데 잃었던 유연성 찾게되서 진짜 신기해요!!!,2년 전
195,  Seula Lee,너무 좋은 영상입니다! 저 시옷 자 어깨였는데 한달 간 매일 따라하고 일자 어깨가 되었어요~ 감사합니다,2년 전
196,  B_again,"어깨 너무아픈날은 1,2탄영상 두개하면 정말 시원하네용..!",2년 전
197,  Kratika Pandey,I am doing this exercise...but will you please add subtitle in english for this video...so i can do exercise in correct way...thank you,1년 전
198,  Seb Jeon,정말 유익한 동영상 감사합니다,3년 전
199,  Destiny,"쌤 어깨통증 영상이랑 같이 합니당미국에서 자가격리 중입니당회전근개 파열이랑, 굽은어깨때문에아직은 한 동작도 제대로 못하는 상태인데요ㅠㅠ언제 풀릴지 모르는 격리기간 동안 열심히해서 후기 제대로 올려드릴게요!![운동시작 전 상태: 오른쪽 어깨 움직일때마다 소리남/ 등뒤로 두손 못 만남/ 어깨가 심하게 굽어있음]4/27️️오른 어깨 교정 위해서 시작",2년 전
200,  우와,제가 라운드숄더가 심한데 한번 하고 어깨 보니까 많이 나아진게 보이네요 와.. 라운드 숄더 때문에 고민 많이 있었는데 감사합니다! 앞으로 꾸준히 해야겠네요,2년 전
201,  폴포그바,공부하느라 자세도 안좋고 항상 구부정하고 어깨가 굽어서 들어왔는데 너무 시원하네요... 매일 보면서 따라할게요,2년 전
202,  vanilla h,오랜만에 했더니 엄청 땡기고 아픈데 또 시원하네요~꾸준히 해야겠어요,1년 전
203,  ori,"8월 24일부터 하루에 한번씩 2주동안 했는데요, 어깨 많이 펴졌습니다. 신기해요ㅎㅎ 감사합니다!!",2년 전
204,  돌이엄마,할때는 딱히 효과있는지 몰랐는데어깨가 진짜 좀만 움직여도 아팠는데 이거하고나 딱히 심하게 안아파요! 좋은듯..,7개월 전
205,  sweety080,팔 뒤로 크로스로 해서 손 잡는거 오른쪽은 어릴때도 안 잡혔는데.. 틈틈이 한지 약 한달 만에 손가락끼리 잡혔어요!! 감동입니다!!,2년 전
206,  Sophie Forest,반활자세 대박이에요 ,1년 전
207,  칙촉칙촉,선생님 동작 주욱 30분정도 하고 자는 날은 항상 행복합니다♡ 감사해요♡,2년 전
208,  영애,진짜 반활자세 너무 시원해용,2년 전
209,  hljdhs 12,오늘부터 매일 꾸준히 해보려구요 정말 시원해요 감사합니당1/13 ⚘,1년 전
210,  Ayoung Kim,와 진짜 시원해요! 이건 꾸준히 하지 말라해도 맨날 할거같아요 극강으로 어깨가시원함...,2년 전
211,  봉나그네,어께가 항상 돌댕이가 뭉쳤어서 안마기로 돌리고 해도 안되더라구요 ㅠㅠ 나이 좀 먹었다고 뒤로 잡는거 몇년전에 됐는데 이젠 안되는거보고 많이 악화된거같네요 아침 저녁마다 꾸준히 같이 할려구요 고마워요!! 진짜,4년 전
212,  Jory Lee,목인지 어깨가 뻐근해서 머리까지 멍한 느낌이었는데 하고나니까 머리까지 맑아지는 느낌이에요!,2년 전
213,  wolsegye,어깨가 너무 시원해요 특히 반활자세... 스트레칭 하기 귀찮아서 안 했는데 오늘부터는 라운드숄더 스트레칭도 추가합니다 ㅜㅜ... 감사합니다...,1년 전
214,  온맘찬양,어깨가 시원해졌어요^^ 감사해요,2년 전
215,  이루리라2023💜,"이 영상,요즘 매일 합니다.어깨 스트레칭 최고",4개월 전
216,  joanne,어느순간 어깨가 펴져있어요. 간단하지만 효과가 좋은 운동인것같아요,1년 전
217,  AIRBUS,"다리찢기 영상으로 소미님 채널 알게 됬고 그 때 한 번 전부 따라하고 이번이 두번째!  요가매트도 몇개월 만에 펴봤어요. 어깨 스트레칭 2번동작을 처음 알았어요. 1,3번은 체조할 때 하던동작인데 2번처럼 할 생각을 못했네요.반활자세도 손과 발잡는건 생각도 못했는데좋은 방법이 있었네요. 고양이자세 상세한 설명 고맙습니다. 어께쪽을 펴주는 느낌인 줄 알았는데 가슴쪽과 아랫배. 유익합니다. 고맙습니다. 꾸준히 해볼게요.",4년 전(수정됨)
218,  헤헤히힛,한지 이제 3주 다되가는것 같은데 진짜 어깨 많이 펴졌어요!! 약간 쇄골이 잘 보이게 됌ㅅ어요 히히 앞으로도 계속 할구에요,1년 전
219,  Rosa,어깨 시원하네요 회전근계 아파서 완전 굳었다가 이제 좀 나아져서 따라해보는데 팔이 서로 만나지 못한다는 사실에 좌절했지만... 곧 다시 예전처럼 만나리라 생각하고 꾸준히 할게요,2년 전
220,  PP TRAINING,공짜로 배울 수 있어서 너무 좋아요! 감사합니다,2년 전
221,  소라,안녕하세요 소미님!  요즘 소미님 영상 보면서 스트레칭 정말 잘하고 있는데요ㅎㅎ 올리신 영상중에 승모근 알빼기/라운드숄더교정 영상이 있던데 이번 영상과 차이점을 여쭤봐도 될까요? 이번 영상은 오로지 라운드숄더교정만 되는건가요? 승모 줄이는데에는 도움이 없을까요? 감사합니다!!ㅎㅎ,2년 전
222,  땨,와 .. 대박 진짜 어깨 뭉쳐서 골골 대는 .. (책상에 오래 앉아있는 학부생 입니다ㅠ) 사람인데 진짜 효과 너무 좋아요 대박!!!!! ,1년 전
223,  신선영,이 루틴 하고나면 어깨에 곰이 내려가는 기분이예요 진짜 최고입니다 ㅠㅠㅠㅠㅠㅠ 인생스트레칭,3년 전
224,  김민정,"유투브 몇년동안 시청하면서 댓글 처음남기는거 같아요!! 하는일이 어깨랑 목이 경직되는 일이라서어느순간 라운드숄더가 심해진걸 알았고 두통도 너무 심해졌어요,, 어떤옷을 입어도 이쁘지 않았구요ㅠㅠ 일년정도 이 스트레칭만 꾸준히 해줬는데 어깨 진짜 많이 펴졌어요!! 두통도 한달에 3-4번 있었는데 요즘은 완전 사라졌어요!바쁘고 피곤한날에는 일주일정도 못할때도 있었는데 안한날과 한날의 어깨 피로도가 완전 달랐어요꼭 하세용!!!",1년 전
225,  blueberry eyes,이 운동 한 날과 안한 날이 극명하게 차이가 날 정도로 효과가 좋아요. 제가 자다가 울 정도로 목이랑 어깨가 너무 아파 병원에서 주사도 몇 번 맞았었는데요. 병원에서는 엑스레이 찍어보고 목이 문제라고 했는데 물론 목 상태도 좋진 않지만 어깨 스트레칭으로 당장 통증이 확 준걸로 봐선 라운드 어깨인것이 통증의 더 직접적인 원인인거 같아요. 연관관계가 있겠지만요. 너무 감사합니다. 꾸준히 운동해서 꼭 교정할거예요!,2년 전
226,  핑크제리,등에 담걸려 마사지해도 풀리지않아서 힘들었는데 이거 10일 매일하고나니까 등에 담이풀렸어요 짱 인정,6개월 전
227,  Ari,"운동2일차, 4일차 좋아요. 이운동 5일차. 점점 자세가 더 잘되기 시작했어요.ㅎㅎ 감사합니다 6일차입니다! 감사합니다.7일차용",2년 전(수정됨)
228,  왓이즈디스,오늘 처음 시작했어요. 시원하네요. 매일 꾸준히 해야겠어요~,2년 전
229,  OilonCanvas19,오늘도 너무 시원했어요. 감사합니다~~!!,9개월 전
230,  JO Kim,감사합니다.  이 영상 정말 좋아요반활자세 팔이 점점 많이 돌아갑니다. 언젠가는 뒤로 손을 마주 잡는 날도 오겠죠,2년 전
231,  수선화,느린것보다가 빠르면서 따라하기쉽고 운동되고 좋아요~^♡♡,2년 전
232,  0,어깨가 펴지는 느낌 너무 좋아요 ╰(*°▽°*)╯╰(*°▽°*)╯,1년 전
233,  배지선,제가 해본 스트레칭 중 가장 최고인 것 같아요쿠ㅜㅠ 감사합니다God bless you♡♡♡♡,1년 전
234,  lung kki,와 대박 ㅜㅜㅜㅜ진짜 시원해요,3년 전
235,  Jua,너무 시원해요!!!!️️️️,2년 전
236,  너와나의세계,이 영상도 최고입니다. 어깨 담와서 땀흘리며 6분했더니 목 돌아가네요 ~ 믿고보는 소미핏,1개월 전
237,  ᄏᄏᄏ,반활자세 ️골반교정에이어서 어깨도 도전!8/15 ️8/16 ️8/17 ️8/18 ️,2년 전(수정됨)
238,  봄봄봄,덕분에 매일 시원해져요 반활자세 할 때 접은 다리 말고 땅에 닿은 다리는 혹시 구부리거나 접어도 되나요?? 펴고있는 게 힘들더라구요 ,1년 전
239,  김진희,감사해요 요즘 등  목  어깨통증  심했는데  치료랑  이스트레칭으로  도움  많이받았어요  한국에 오셨으니  또  새로운  영상  많이기대해요^^홧팅요,2년 전
240,  35 dotjs,너무 시원해요ㅠㅜㅠ감사합니당!!,3년 전
241,  최윤영,선생님~항상 영상 잘 보며 따라하고있습니다ㅎㅎ감사해요!,1년 전
242,  어텀브리즈,증말 반활자세 쵝오입니다!!,2년 전
243,  므피meupy,반활자세하면서 어깨가 시원해졌어요,2개월 전
244,  Hwanhee Cho,와씨 어깨 수술 이후로 어깨는 그냥 만성으로 꾸준히 안좋은사람이고 다른데 스트레칭 잘 안해도 어깨는 대강이라도 꾸준히 하는사람인데요. 이거 하니까 진짜 엄청 시원하네요 어깨-가슴쪽이 풀리면서 말린 어깨가 펴지는 느낌...,2년 전
245,  lkm,팔을많이써서 아퍼서 도수치료도 받고했늠데 아침마다하는데 너무좋아여감사합니다!!^^,1년 전
246,  슈퍼히어로,오 할땐 아팠는데 다 하고 나니깐 시원하네요!,4년 전
247,  김백구,"짱시원,, 굽은등,라운드솔뎌,일자목인데 꾸준히 해볼게요 감사합니당",8개월 전
248,  key,퇴근후 어께가 뭉쳐서 너무 아픈데 천천히 약하게 따라하는 것만으로도 통증이 가시네요. 내일도 모레도 할꺼에요!!!! 고맙습니다.,2년 전
249,  아이들과 함께 만들어가는 초등수업,반활자세에 반했습니다. 소미님 감사해요,3개월 전
250,  뇽안,와 효과 진짜 대박입니다!! 좋은 영상 잘 보고갈게용,10개월 전
251,  채원,모든 동작이 시원해요...내 어깨는 어떤 삶을 살고있었던 걸까중간에 아기자세 할 때는 아팠는데마지막 아기자세 할 때 갑자기 안 아파짐!!!! 효과 굿,1년 전(수정됨)
252,  이또,사랑해용 어깨 진짜 대박 시원...매일 저녁 꼭 할겁니다️️️,3년 전
253,  노노가이,웨이트 막하다 굽고 굳고 ..크으진짜 다해보니 최곱니다 간단하고자기전 운동전이나 후 해야겠네요,2년 전
254,  mae Ju,선생님 항상 감사합니다 ,2년 전
255,  su ha,이거 하고 어깨에 통증 있다는걸 알았어요. 너무 시원해요,1년 전
256,  B Ee,이제까지 고양이자세에서 가슴 닿아야하는 거 처음 알았어요그리고 어깨 힘주고 할때마다 그때그때 선생님이 주의주셔서 저 보고있으신줄 알았네요ㅋㅋ,2년 전(수정됨)
257,  EL Nino# 형민,"이거 하니까 진짜 시원해지고 뭔가 허리, 등, 어깨 교정도 되는거 같아요. 정확히 어떤 부분의 체형교정에 좋은 걸까요??",1년 전
258,  김미주,매일 따라하기를 10개월째입니다..눈에띄게 달라진 거울속의 나의 어깨 선..감사합니다  슨상님,2년 전
259,  Hanna Oh,상체스트레칭 레전드 영상이에요 ㅋ 시간은 짧지만 효과가 확실하네요,2년 전
260,  소엉,진짜대박이에요 잠 잘못잔거 일주일째 안풀리고있는데 반활자세하니까 풀려가는게 느껴져요ㅠ,1년 전
261,  주얼리정,감사합니다!! 꾸준히 해볼게요,1년 전
262,  말랑말랑해,와..오늘 처음 해봤는데 하고 나니까 너무 시원해요ㅠㅜㅜㅡ대박ㅠㅜ,2년 전
263,  곽정의,핵심만 딱딱 말해주셔서 너무 좋네요..,1년 전
264,  석만이 suck my,고양이 자세랑 반활자세 진짜 최고예요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 짧은 시간 최대 효과 ㅠㅠ,3년 전
