,아이디,댓글 내용,댓글 시간
215,  @user-dy4xp9mi8b,오늘 처음 알게 됐는데.. 요 채널 진짜 매력적이다!! 6월24일(수) ,2년 전(수정됨)
216,  @user-uj8xu6gn5g,"골반스트레칭하고 있는데 같이 해줘야 겠어요의지박약입니다. 안오면 좋아요 눌러주세요ㅠ6/22 1일차 아침x,   저녁♡6/23 2일차 아침x,   저녁♡6/24 3일차 아침x,   저녁xㅠ6/25 4일차 아침♡, 저녁x6/26 5일차 아침x,   저녁x6/27 6일차 아침♡, 저녁x6/28 7일차 아침♡, 저녁♡6/29 8일차 아침x,   저녁♡6/30 9일차 아침x,   저녁♡7/1~7/3 공부핑계로 안했더니몸이 다시 굳음7/04 13일차 아침x,   저녁♡7/05 14일차 아침♡, 저녁♡7/06~7/07 안했7/08 17일차 아침♡, 저녁x7/09 18일차 아침♡, 저녁x7/10~7/11 안했7/12 21일차 아침x,   저녁♡7/13 22일차 아침♡, 저녁♡",2년 전(수정됨)
217,  @user-fm4tm4zx1k,1:30 운동시작,2년 전
218,  @user-fm4tm4zx1k,유용한 영상 항상 잘보고있습니다 정말 감사해요ㅠㅠㅠ6/156/166/176/18몸상태가 안좋다는 핑계로 3일이나 쉬었네요... 다시 열심히 합니다ㅜㅜㅜ6/226/23,2년 전(수정됨)
219,  @user-mt3gq7ud7c,6/14 25시,2년 전
220,  @user-bl9ei9ki3i,6/14 ️,2년 전
221,  @user-yz4hl3jk6e,6/13,2년 전
222,  @user-wr2mm3fc1n,6/13,2년 전
223,  @user-qb4hu6xz6q,노래 너무 귀 아프네요ㅜㅜ,2년 전
224,  @eunbeessi8904,6/10 6/11 6/15,2년 전(수정됨)
225,  @user-qs8eg5ov2j,1:30,2년 전
226,  @yae9935,일일차,2년 전
227,  @user-lh3zs5zl1g,어깨펴는 운동하고 비슷하네용,2년 전
228,  @user-sv4uy8hx8w,6월 5일♡,2년 전
229,  @ddam257,이거 따라했는데 가슴중앙 뼈가 아파요 ㅠ어떤 자세를 잘못했을까요..,2년 전
230,  @blossomk4954,흑흑 선생님 고양이 자세(?) 네발기기 자세 할 때 가슴이랑 턱을 바닥에 내려놓으라고 하셨지만 가슴이 땅에 닿지 않아요ㅠㅠ 그래서 턱으로만 상체를 지지하게 되는데 턱이 너무 아프네요ㅠㅠ 제가 잘못하고 있는 걸까요 아니면 제 몸이 너무 굳어서일까요? 아니면 가슴이 없어서??? 언젠가 가슴이 땅에 닿길 바랍니다 흑흑ㅠ,2년 전
231,  @user-fm4tm4zx1k,골반 교정 영상이랑 제작년부터 봐왔는데 너무 최고에요.. 아 운동해야겠다 해서 무조건 하는 운동이 이 어깨 교정이랑 골반교정이에요! 효과 많이 봤는데 요즘 하도 게을러져서 몸이 돌덩이가 되었네요 ㅠ 이상하게 숨 쉴때 갑갑하고 두통오고 해서 오늘부터 다시 꾸준히 하려구요 유익한 영상 넘넘 감사드립니다!!(운동 날짜)6.4 목6.5 금6.8 월6.10 수,2년 전(수정됨)
232,  @yujinkana,진짜 안힘든데 교정되는게 눈에 보여요,2년 전
233,  @user-eu2oh6os8m,1:30,2년 전
234,  @user-xt5ym2ul8k,6.1 ㅇ6.2 ×6.3 ㅇ6.4 o6.56.66.76.86.96.10,2년 전(수정됨)
235,  @ANNKIM0226,너무 좋아여 이 스트레칭 ㅠㅠ 골반교정도 그렇고 열심히 해야겠어요,2년 전
236,  @jwelrysun1,영상내용은 너무 좋은데요..... 노래소리가 너무 커서 설명소리 가 잘 안들려요.... 내용은 좋은데 그게 좀 아쉽네요,2년 전
237,  @h7chuhwang894,오월 이십칠일,2년 전
238,  @nylah1599,이 영상 다음 굽은어깨교정 영상도 해주시면 더 좋아요 둘중 하나만 한다면 이걸 추천해요,2년 전(수정됨)
239,  @user-pm6hc2yn6x,영상 진짜 많이 봤는데 이게 젤 좋은듯,2년 전
240,  @user-mu8nq7oj4c,동작할때마다 다리팔저리는데 다들 그런거에요?,2년 전
241,  @user-ge3cz8vx2j,1:301일차 5/22 금 ️2일차 5/23 토 3일차 5/24 일 X4일차 5/25 월 ,2년 전(수정됨)
242,  @user-by4wc5gt7e,진짜 시원해요..매일 아침에 할게요5월 22일 완료,2년 전
243,  @mandarin1037,선생님 고양이자세할때 턱이 어떻게 되어야하는지 모르겠어요ㅠㅠ눈으로 치자면 정면을 봐야하는건가요 아니면 바닥을 봐야하는 건가요?,2년 전
244,  @456chon,두 번째 자세 하부승모근 스트레칭은 가슴으로 버티는 건가요??ㅜㅜ 저 턱으로 버텨서 어깨에 힘을 못빼겠어요ㅜㅜ,2년 전
245,  @kellyjeon275,1:305/21 5/23 5/27 ,2년 전(수정됨)
246,  @user-pz4vi6nv1u,너무 좋네요 ㅠㅜㅜ,2년 전
247,  @somifit,1:30start 6min,2년 전(수정됨)
248,  @user-xw9wc8on9t,"골반교정만 하다가 라운드 숄더라 한번 했는데 정말 한번만 해도 펴졌어요. 100%는 아니지만 비포애프터가 확실히 느끼고 내 스스로도 어깨를 펴고 걷고 있더라구요, 그래서 골반과 함께 어깨 교정도 데일리 운동에 추가하기로 했어요~",2년 전
249,  @jayseo6532,5/20 시작,2년 전
250,  @user-qs5si7rg8g,1:30 아침 밤 매일5월 20일 아침♡ 밤 X5월 21일 아침♡,2년 전(수정됨)
251,  @minilim4333,5/18 ️,2년 전
252,  @user-le1yy8wm6s,말린어깨랑 승모근이 땅땅 뭉쳐잇엇는데 한결 가벼워진거같아요.,2년 전
253,  @user-by4wc5gt7e,이 채널은...없는게 뭘까요...망가진 제 몸을 위해 열심히 해볼게요 좋은 영상 고맙습니다!!!,2년 전
254,  @user-vk6vl9qe4r,1:30 근일주일간 팔운동하고 스트레칭을 대충했는데 본격적으로 영상따라서 아침저녁으로 할게요!!!5/16 ️ 저녁부터시쟉5/17 아침 ️ 저녁 ️5/18 아침 ️ 저녁 ️5/19 아침 ️ 저녁 ️5/20 아침 ️ 저녁 ️5/21 아침 ️ 저녁 ️5/22 아침 ️ 저녁 ️5/23 아침 ️ 저녁 ️5/24 아침 ️ 저녁 ️5/25 아침 ️ 저녁 ️5/26 아침 ️ 저녁 ️5/27 아침 ️ 저녁 ️5/28 아침 ️ 저녁 ️5/28 아침 ️ 저녁5/29 아침️ 저녁 5/30 아침 ️ 저녁 ️5/31 아침 ️저녁️6/1 아침 ️ 저녁 ️6/2 아침 ️6/3 아침 ️ 저녁 ️6/4 아침 ️ 저녁️6/5 아침,2년 전(수정됨)
255,  @user-hq1uc8cv3d,5/16,2년 전
256,  @kozikim5588,5/15/35/8 5/155/16,2년 전(수정됨)
257,  @user-qe3hi9rs8t,"업무할 때 컴퓨터를 많이해서 항상 어깨가 뻐근한데, 동작 따라하니까 시원하네요~^^ 감사합니다승모근 푸는 여러 영상 중에 젤 효과가 좋은 듯요",2년 전
258,  @user-xn7vr8lt3i,1:30,2년 전
259,  @363hoho,2020.5.12화,2년 전
260,  @user-un4kr9mq2e,진짜 짱 시원해요 최고1111,2년 전
261,  @user-xn1wv7xz6p,대박 이거 효과 짱이에요 저번에 담 걸려서 병원가서 주사 맞았는데 며칠 지나니까 다시 아파서 이거 하니까 너무 시원하고 좋아요 진짜 감사합니다 매일 할게요ㅠㅠ,2년 전
262,  @user-or4uv6jt9n,W진ㅋ자너무시원해요ㅠㅠㅠㅠㅠㅠㅠ,2년 전
263,  @user-dv5xe6ph8h,"2번 동장 나만 안되는건가요,,,,ㅜ 하기전부터 부들부들 거리는데요,,,,ㅜ",2년 전
264,  @user-pp9rp5tz4q,5/9 ️,2년 전
265,  @user-bp4ld9kh5n,언니 ㅜㅜ..제가 공부만하면 오른쪽어깨통증이랑 뒷목에서 뚝뚝소리나고 엄청 뻐근해지거든요?? 이거하면 뒷목도 같이 나아질까요??죽겟어요 ㅜㅜ,2년 전
266,  @szh1569,1:30 운동 시작,2년 전
267,  @user-vb2bu4su7k,초등학교 다닐 때부터 근육이 굳어있었는데 이 운동 열심히 하고 목 길어졌다는 소리 키 컸다는 소리를 들었어요 제가 느끼기에도 몸이 정말 달라요ㅠㅠ고등학생 되고 척추측만증 땜에 너무 힘들었었는데 꾸준히 척추운동 어깨운동 복근운동 하니까 열몇시간도 거뜬히 앉아있게 됐어요!!!! 집중력도 높아지고 몸이 가벼우니까 덜 예민해져서 지금이 인생에서 가장 행복해요 이런 영상 올려주셔서 너무너무 감사합니당,2년 전
268,  @user-rk9sm2yn2g,1:30,2년 전
269,  @user-by6sl3vw2j,1:351:351:35,2년 전
270,  @user-iv2fj1mw6o,와 .. 진짜 다른곳에서 못 본 신박하고 시원한 운동법이 많네요ㅎㅎ 감사해요 !,2년 전
271,  @summerrain3557,정말 너무너무 시원해요ㅠㅠ어떤 말로 감사하다고 표현해도 모자라요~~ 선생님 감사합니다!!!,2년 전
272,  @user-vb9yy6gz7z,어깨가 굽고 승모근이 발달되고 구부정한 자세였는데요... 이거 두번 하면 어깨가 펴지고 당당하게 걸을 수 있어요~ 안하는 날은 어깨가 무겁고 계속 자세가 굽어져요 ㅠㅠ 미서원님 감사합니다♡,2년 전
273,  @nah4967,English subs please,2년 전
274,  @midann1004,1회,2년 전
275,  @-song887,4/29 완,2년 전
276,  @user-fn7cs3en2o,4.29 시작 ,2년 전
277,  @user-pu4br3bx2f,좋은 영상 감사합니다. 앞으로 꾸준히 따라해야겠네요 ㅜㅜ,2년 전
278,  @user-zw7dm7vp2g,수능 D-219 ️,2년 전
279,  @user-xy2hm8cc7v,4/27 ㅇ,2년 전
280,  @hiiiiiyo,4/27 ,2년 전
281,  @user-rc9nl9gu4m,시작 1:30 1:30,2년 전
282,  @user-zu7el3ox1q,어렸을 때 부터 어깨가 돌 같이 무겁고 단단했는데 이거 따라하자 마자 바로 좋아짐. 두 번 했는데 벌써 볼록했던 승모근이 빠지기 시작했어요.. 말도 안돼... ㅠㅠ 감사합니다..,2년 전
283,  @user-xc7yd4cm5j,운동합니다ㅠㅜ 라운드숄더땜에 스트레스에요ㅜㅜ. 4/234/264/27,2년 전(수정됨)
284,  @bomisong4420,1:35 운동시작,2년 전
285,  @user-dd1ic4zd5m,4/214/22,2년 전(수정됨)
286,  @kozikim5588,4/194/214/224/244/264/29,2년 전(수정됨)
287,  @user-ew9bs5tt4b,척추측만증으로 좌반신 저림으로 고통받고있습니다 저도 안오면 알람 부탁드립니다4/18(토) 아침 저녁4/19(일) 아침 저녁4/20(월) 아침 저녁4/21(화) 아침(출근) 저녁4/22(수) 아침(출근) 저녁4/23(목) 아침 저녁(잠듬)4/24(금) 아침 저녁(필라테스 대체)4/25(토) 아침저녁(잠듬)4/25(일) 아침(놀러감) 저녁,2년 전(수정됨)
288,  @user-gp5uu8nt3s,4.174.184.194.204.214.224.234.244.254.264.274.284.294.305.15.25.35.45.6,2년 전
289,  @user-do9hl2zi9f,01:30,2년 전(수정됨)
290,  @user-jh3ud8wx3y,4/17 저녁 ㅇ4/18 저녁 ㅇ4/20 저녁 ㅇ4/21 저녁 ㅇ4/22 저녁 ㅇ,2년 전(수정됨)
291,  @jiyoungkim555,1:30,2년 전
292,  @destiny7454,"️알림부탁해여 우리같이 교정해요️미국에서 자가격리 중입니당회전근개 파열이랑, 굽은어깨때문에아직은 한 동작도 제대로 못하는 상태인데요ㅠㅠ언제 풀릴지 모르는 격리기간 동안 열심히해서 후기 제대로 올려드릴게요!![운동시작 전 상태: 오른쪽 어깨 움직일때마다 소리남/ 등뒤로 두손 못 만남/ 어깨가 심하게 굽어있음]4/14️ 오른쪽 어깨 부서질거같음4/15️ 어제 보다 더아픈듯4/16️ 오 오늘 통증 없다!!!!4/17️ 작심삼일 성공4/18️ 목\어깨가 좀 뻐근4/19️4/20️안되던 동작들 조금씩성공4/21️오른쪽허리통증이 없어졌다4/22️운동효과 있는듯!!!4/23️오른 어깨 진짜 좋아짐",2년 전(수정됨)
293,  @milpark8723,가라!!! 거북목!!!1:304/16 ,2년 전(수정됨)
294,  @Sohnnnn32,4/13 O,2년 전
295,  @user-li5qz2wm3w,제가 왠만한 어른들보다도 어깨가 단단하거든요ㅠㅠ 근데 이거 하니까 좀 나은 것 같아용4/13 ,2년 전
296,  @MrJIYUNN,하고 바로 어깨가 가벼워졌어영,2년 전
297,  @user-nr4wp8ii6u,4.11,2년 전
298,  @user-jo1cf6rs3b,1:30,2년 전
299,  @user-nq9eb9de9t,제가 어깨가 위로 안올라가고 너무 아픈데 이거 따라해도돠나요ㅠㅠ,2년 전
300,  @user-xh8gb6ik8c,1:30 04.07 ️04.08 ️04.09 ️04.10 ️04.11 04.12 ️04.13 04.14 ️04.15 ️04.16 ️04.17 데이투 ㅎ.ㅎ04.18 ️04.19 ️ 04.23 ️04.29 ️05.12 ️정말 오랜만에ㅠ09.09 ️,2년 전(수정됨)
301,  @user-ns2pt6gy1x,.,2년 전
302,  @rinaemi383,어깨 한쪽이 갑자기 찌릿찌릿해서 영상보고 따라했는데 너무 시원하네요. 꾸준히 하면 도움될것 같습니다. 감사합니다^^,2년 전
303,  @user-el6uf7cy3z,1:302주도전합니다!! 라운드 숄더 탈출하자!!4.74.84.94.104.114.124.134.144.15 4.16 4.17 4.18 4.194.20 4.21,2년 전(수정됨)
304,  @user-th5ls8cq1z,소미님 ㅠㅠ 어깨가 많이 굽어서 이거 요새 매일 하는중인데 제가 새가슴이라 그런지 2번째 엎드리는자세 할때 숨쉬기가 어려운데 이게 맞는건가용? ㅜㅜㅜ,2년 전
305,  @hhhnyy6282,오늘부터 다시 !!!4/6 ㅇ4/7 ㅇ4/8 ㅇ,2년 전(수정됨)
306,  @user-ui8sc2qm3b,진짜진짜 시원해요!!! 어깨결림엔 무조건 이영상 여러분...,2년 전
307,  @merry6006,수험생이라 자세교정이 필사적인데 마침 이 영상을 추천받았어요! 매일 할 거에요 쵝오..,2년 전
308,  @user-ow1ql8tk3g,"어깨 충돌증후군 6개월차이고, 이거 한지 한달째, 일단 통증은 사라지고 불편함만 남음. 그건 병원가서 차차 치료하기로했음. 별거 아니어보일지 몰라도, 통증만이라도 없어진다는거 이런 전문적인 영상없이 백날 혼자 스트레칭 해봐야 안없어저요. 감사인사 드립니다",2년 전
309,  @chocoparfait6360,어깨가 앞으로 쪼그라든게 좀 펴지는 느낌이 들어요!!! 정말 너무너무 시원해요!,2년 전
310,  @navi7063,1:28 시작,2년 전(수정됨)
311,  @user-bf8jl2rm4r,이거 맨날 하러 오는데요!! 음악 크기가 목소리 크기보다 커서 시끄럽게 느껴져요ㅠㅠ 음악 소리만 작게 해주실 수는 없나요?,2년 전
312,  @user-rf9se3de4s,영상은 좋은데.. 배경음악이 넘 시끄러워요 ㅜㅜ,2년 전
313,  @user-dt5qd8en3f,목이 끝나고 어깨 시작 하는곳.. 이라고 해야하나 목뼈랑 척추가 만나는데라고 해야하나 ㅠㅠ 거기가 자꾸 두툼해지는것 같아요 책을 오래봐서 그런가 ㅠㅠ 이 운동으로 효과 볼수 있을까요 ㅠㅠ,2년 전
314,  @user-ts2ui5ud2d,영상들을 매일 따라 하고 있는데 정말 시원해요~ㅎ좋은 영상 감사합니다~~^^,2년 전(수정됨)
315,  @user-yg4pi4qd3d,어깨가 자주 아팠는데 이거 하고 나면 너무 시원해요ㅠㅠ 감사합니다!,2년 전
316,  @jamiepark5513,Start! 1:28COVID-19으로 지속되는 재택근무에도 나태해지지않고 열심히 운동해보겠습니다 :)Mar 30  (2020)Mar 31 Apr 01  Apr 11  Apr 21 Apr 02  Apr 12  Apr 22 Apr 03  Apr 13  Apr 23 Apr 04  Apr 14  Apr 24 Apr 05  Apr 15  Apr 25 Apr 06  Apr 16  Apr 26 Apr 07  Apr 17  Apr 27 Apr 08  Apr 18  Apr 28 Apr 09  Apr 19  Apr 29 Apr 10  Apr 20  Apr 30 May 01  May 12  May 23 May 02  May 14  May 24 May 03  May 14  May 25 May 04  May 15  May 26 May 05  May 16  May 27  May 06  May 17  May 28 May 07  May 18  May 29 May 08  May 19  May 30 May 09  May 20  May 31 May 10  May 21  Jun 01 May 11  May 22 2달간 즐거웠어요. 다른 운동으로 넘어갈게요~,2년 전(수정됨)
317,  @user-nc9wx6zg1c,음악소리 너무크다,2년 전
318,  @user-tb8cg4dn2q,3월 28일 오른쪽 어깨가 더 말려있어서 더 아팠고 동작 할때마다 목너무 땡겼음3월 29일 완료3월 30일 완료3월 31일 완료4월 1일 완료4월 3일 완료4월 5일 완료4월 6일 완료4월 7일 완료4월 9일 완료,2년 전(수정됨)
319,  @user-qv4sm5of5h,구독과 추천 300번씩 못 누르는 것이 이렇게 억울한 일일 줄이야ㅠㅠ,2년 전
320,  @user-hb7vp9tk1z,1:35,2년 전
321,  @user-th1ty4xo4l,열심히 따라하다고 제가 제대로 하고 있는건지 헷갈려서 문의드려요! 두번째  동작에서 무릎사이 간견 얼마나 벌려야하는지 궁금해요 네발기기 자세가 뭔지 몰라서요 ㅜ팔은 어깨만큼이고 무릎은 어깨보다 좀더 넓게 안하니까 가슴이 저렇게 안내려가는데 맞게 하는 건가요? ㅜㅜ 그리고 06:33부터 상체와 골반이 일자가 돼어야하나요 아니면 상체부터 엉덩이까지는 벽에 붙이고 다리만 떨어져있는건가요? 뉴트럴 이라고 하시는것 같은데 용어를 몰라서 잘 모르겠어요 슨생님 ㅜㅜ 꼭 알려주세요,2년 전
322,  @areumlee1381,03.25,2년 전
323,  @dbals102304,두번째 자세 어깨가 너무 찌릿찌릿 해요 ㅠ.ㅠ,2년 전
324,  @user-zi4ut4nv4i,대박.. 마지막에 하는데 아파요 얼얼한데 시원한 느낌?,2년 전
325,  @user-rg4ys2sl4x,1:323/223/233/24,2년 전(수정됨)
326,  @user-we3it7no2l,3/213/23,2년 전(수정됨)
327,  @syngeel,1:302020.03.202020.03.23,2년 전(수정됨)
328,  @user-gn8ne1tb2n,1:30,2년 전
329,  @user-fv7pb6jj7g,"이거 매일한지 15일째, 라운드숄더에서 다시 직각어깨를 되찾았습니다. ️",2년 전
330,  @user-py4zu4bc3s,좋은 영상 감사합니다! 시원해요,2년 전
331,  @user-pj3hm9yw6k,3.16 ,2년 전
332,  @gofo128,허리디스크와 어캐통증으로 고생하는 남성 입니다. 영상들이 정말 많이 도움되네요 감사드려요.ㅠㅡㅠ,2년 전(수정됨)
333,  @user-io9ub3hf8z,1:30 시작,2년 전
334,  @user-kv4pd1fi4b,2020.03.13:  시온하다,2년 전
335,  @user-mt4iv2mm7j,이거 하고나면 꿀잠잠,2년 전
336,  @user-nm5gm8gl3e,1:30,2년 전
337,  @user-rw3gn8ds9d,3/10,2년 전
338,  @dbalskal1122,3/103/11,2년 전
339,  @user-ie5oy4om3g,3/73/93/103/24,2년 전(수정됨)
340,  @user-pc9gy3rm7o,거북목입니다3.9 ️3.10️3.11 ️,2년 전(수정됨)
341,  @jenna704,수험생이라 어깨가 엄청 뭉쳐있어서 찾았는데 시원하네요! 감사합니다:)근데 저는 개인적으로 운동 초보라 설명이 좀 더 자세해도 좋을 거 같아요!,2년 전
342,  @user-jm9np9vb1u,"골반교정이랑 같이 하려고 넘어왔는데, 와 벽에 양쪽 팔 대고 위 아래로 움직이는 건 등근육까지 잡아주네요 날갯죽지를 잡아주는 기분ㅋㅋ 항상 거기가 아파서 스트레스였는데.. 팔이 자꾸 떨어지려하지만 매일 하면 더 완벽히 벽에 팔을 붙일 수 있겠죠? 감사해요 3/6",2년 전
343,  @user-pr4xr8en5q,1:30,2년 전
344,  @user-np3ps7zq1m,3/6 ,2년 전
345,  @user-vc1gw1hk5l,5:18 벽 이용,2년 전
346,  @sy6494,20/3/3(화)20/3/4(수)20/3/5(목)20/3/6(금)20/3/7(토)20/3/8(일)20/3/9(월)20/3/10(화)20/3/12(목)20/3/14(토)20/3/15(일)20/3/17(화)20/3/18(수)20/4/2/(목)20/4/3(금)20/4/4(토)20/4/5(일)20/4/7(화)20/4/8(수)20/4/9(목),2년 전(수정됨)
347,  @user-kb6yu9xp9t,1:30[3월]3/3 O3/4 O3/53/6 O3/73/83/93/10 O3/113/123/133/143/153/163/173/183/193/203/213/223/23 O,2년 전(수정됨)
348,  @user-yi3ne3rp4q,500그램 아령에서 2키로아령으로 증량했어요! 화이ㅏ팅,2년 전
349,  @user-uf4kf4qn7t,1:30 시작,2년 전
350,  @jihye112800,요즘 코로나19때문에 도수치료를 받지못해 어깨와목이 넘 아팠거든요 영상 보면서 한번 스트레칭 했을 뿐인데도 무겁고 찌릿했던 부분이 시원해지네요! 고맙습니다,2년 전
351,  @user-jf2pi9tz5d,아이키우느라 라운드 숄더에 ㅠㅜ죽는줄 알았는데 하고보니 넘 살거 같아요 감사합니다,2년 전
352,  @user-fh9hi2fv9b,아우 벽에대고 하는거 엄청 시원해요 특히 W자세요,2년 전
353,  @user-gk4gy5ii9g,2:23 이자세 어떻게 하죠...어깨가 빠질것 같아요ㅠㅠㅠ엄마(운동했던사람)가 엉덩이 내리고 하는거라고해서 영상보여줬더니 엄마도 하다가 곡소리..,2년 전
354,  @user-qh6rm4ly4k,몸살걸릴 것 같을 때 어깨가 너무 무거웠는데 이거 ㅌ최고ㅠㅠㅠ.,2년 전
355,  @yzkarenyz,2/27,2년 전
356,  @user-dw4lh7we8d,2/25️2/26️2/27️,2년 전
357,  @user-ej8hs9gz9x,1:30 4:15,2년 전
358,  @user-fe3lj8ql6b,2 26,2년 전
359,  @user-ft7rb2ig8y,간다2/24 2/25 2/26 2/27 2/28 2/29 쉼3/1 🇰🇷 3/2 3/3 쉼3/4 3/5 쉼3/63/73/83/93/103/113/123/133/143/15,2년 전(수정됨)
360,  @ggarimiyy8142,2월26,2년 전
361,  @lodij7034,4:15,2년 전
362,  @user-os7wu6pu5n,1:30,2년 전
363,  @eenn8668,2/23 ,2년 전
364,  @heaohnii1216,1:13,2년 전
365,  @user-ku4cc3sk6r,2/14,2년 전
366,  @user-ku4cc3sk6r,2/13,2년 전
367,  @leejjong88,와우! 요즘 목과 어깨 승모근쪽이 뭉쳐서 힘들었는대 ㅜㅜ.... 한번만 따라 했는대도 조금은 가벼워진 느낌이 드네요 감사합니다. ^^,2년 전
368,  @user-lh1fr9nd5h,Very good ! 좋은영상이었습니다.감사히 잘보고 갑니다,2년 전
369,  @shinpax8076,,2년 전
370,  @jh_j8840,1:30 시작!,2년 전
371,  @hee8439,2.102.11,2년 전(수정됨)
372,  @user-ej5vh2vn5z,"옴청시원해요!!!음악소리크다고들하시는데그나름대로도★신나서좋아요★목소리도,영상도참깔끔해서좋아요!!!",2년 전(수정됨)
373,  @newlywedtable1845,2/12(수) 2/13(목) 2/14(금) ,2년 전(수정됨)
374,  @user-ji4sp6ly9c,음악소리 허벌나게 크네,2년 전
375,  @haewon7449,초반에 네발기기 자세에서 가슴까지 땅에 붙이는 그 자세 살면서 처음했는데 어깨뒤부터 허리까지 와드듣ㄱ 소리가... 쟁기자세이후로 처음들어보는 소리였어요... 만년어깨등통증으로 너무 힘들었는데 이거 하면 확실히 가볍고 덜 아파요ㅠㅠ 영상감사합니다,2년 전(수정됨)
376,  @user-kd8ec1fl6o,이거랑 등푸는 영상하면 효과가 바로있어서 편하게 잘수있어요. 감사해요,2년 전
377,  @munjeongchoi7033,1/31,2년 전
378,  @user-uv7qp5yp1u,바로 어깨가 펴지는 느낌인데요? 와우,2년 전
379,  @defsoul5559,와 엄청 시원하네욤!!!,2년 전
380,  @user-oy6if9rp4t,목소리 좀 더 크게들으려고 볼륨을 올리면 노래소리가 시끄럽고노래소리 시끄러워서 볼륨을 줄이면 목소리가 안들려요ㅠㅠㅠ,2년 전
381,  @dalgonacatfamily1359,1월 24 2526 27 28 29 302월 1 2 3 4 56 7 8 9 1011 12 13 14 1516 17 18 19 2021 22 23 24 2526 27 28 293월 1 2 3 4 56 7 8 9 10,2년 전(수정됨)
382,  @user-jy3ih9gj3e,시작 1:30,2년 전
383,  @aheeany,벽을 이용한 자세들은 옆모습을 좀 보고싶어요 ㅠㅠ 정확히 어디를 붙이고 안붙여야 되는지...자극 찾는데만 오래걸리네요.. 그것말곤 짱짱,2년 전(수정됨)
384,  @user-ho2ww6qj4v,님들 이거 꼭 하세요. 효과 진짜 짱이에요 ㄷㄷ 다 하고나니까 엄청 시원하고 거울보면 어깨가 많이 펴졌어요 효과 대박,2년 전
385,  @user-ps1ph8no9x,노래소리가너무큰거같아요..,2년 전
386,  @seongilcho719,좋아요..,2년 전
387,  @user-eq1dj2vu1h,1:301/16️1/17️1/18️1/19️1/20️1/21️1/22️1/23️1/24️1/25️1/261/27️1/28️1/29️1/30️1/31️2/1️2/2️2/3️2/4️2/5️2/6️2/72/8️2/9️2/10️2/11️2/12️2/13️2/14️2/152/16️2/17️2/18️2/19️2/202/212/222/232/24️2/252/26️2/27️2/282/29️3/1️,2년 전(수정됨)
388,  @user-mj4ob7bv3e,1/15,2년 전
389,  @yoyoosol6256,영상이 따라하기 좋아요! 좋은 영상 감사해요,2년 전(수정됨)
390,  @haydun27,와 저 공시생인데 요 며칠 어깨가 너무 아파서ㅠㅠ 유튜브 보고 한번만 따라했는데도 한결 나아진게 느껴져요! 정말 감사합니다,2년 전
391,  @user-ce3nd5ho2q,따라하다가 궁금한게 있어서 댓글 남깁니다. 벽에 온몸을 붙여서 양팔을 위로 올렸다가 내릴때 팔도 벽에 붙이고 하는거 맞나요? 그리고 어깨는 벽에 안붙던데 이게 맞는자세인가요?ㅜㅜ 벽에 몸 어디어디가 붙어있어야하는지 알려주세요..허리도 벽이랑 떠서 이게 맞나 싶습니다,2년 전
392,  @user-vu1ff7di1j,도움이 되는 내용인데...음악이 넘 시끄러워요^^;;,2년 전
393,  @user-vv5lf4nz4v,아침에 삼실에 일찍 나왔다가 잠깐 10분 운동 잘했당. 진짜로 어깨와 목이 조금 편해졌네요. 이제 일을 시작해야겠어요. 감사~~,2년 전
394,  @user-dh4qv3us4m,1:301/10 1/11 1/12 1/13 1/14 ,2년 전(수정됨)
395,  @user-mx7gg8xo8t,1/9 1일차 o1/10 2일차 o 1/11 3일차 o1/12 4일차 ×1/13 5일차 ×1/14 6일차 o,2년 전(수정됨)
396,  @user-mv3kj5qg6x,오늘도 좋은영상 잘보고 갑니다,2년 전
397,  @user-ec3tc5fj5g,2번째 고양이자세같은거에서 턱은 닿는데 가슴이 안다아요 상관 없는 거예요?,2년 전
398,  @abigailkim7094,1:33,2년 전
399,  @user-lr6fi9qg3v,내용도 좋고 목소리가 이쁘네요.,2년 전
400,  @user-ut4mf1pq1p,01:30,2년 전
401,  @user-bg9rh2vc5o,마지막에 어깨터는거에서.. 담이왓어요..ㅠㅠㅠ,2년 전
402,  @Rachhhh,승모근 출첵1/2,2년 전
403,  @user-du9xj7yb2y,1/2,2년 전
404,  @hannahseo9042,12.30 O,2년 전
405,  @yoohjis,12월 29일 1일챠.. 어께가 둥글어지는걸 거부하는 느낌ㅋㅋㄱ신기,2년 전
406,  @dajeong7193,승모근이 너무 굳어서 첫번째 스트레칭할때 너무 아프네요 ㅠㅠ,2년 전
407,  @user-kc4fb1dk3s,1:33시작,2년 전
408,  @user-lr3dy7xg1u,"헬린이 입니다.요즘 플랭크,마운틴 클라이밍 응용동작들을 계속했는데 어깨에서 '뚜둑!' 소리나고 오른쪽 어깨가 아프고 해서 고민이었는데 이 영상을 통한 스트레칭으로 많이 완화되었습니다.좋은영상 감사합니다.",2년 전(수정됨)
409,  @zeroee,감사합니다.,2년 전
410,  @user-vu6pc8ir5j,덕분입니다 감사합니다 건강하세요,2년 전
411,  @mijeonglee7191,음악을 꺼주세요. 시끄러워 짜증이 나요. ㅜㅜ,2년 전
412,  @user-qm1mn1mt5w,12월21일 1일차12웡23일 2일차,2년 전(수정됨)
