,아이디,댓글 내용,댓글 시간
155,  ᅳJH,Ct찍었는데 5번6번이 간격이 좁고‥왼쪽부위 신경가는 통로가 좁아졌다네요ㅡ팔저리고 그러는거는 없는데 특정부위로 숙이면 등쪽이 땡겨요ㅡ일자목인거죠 주기적인 물리치료하라는데‥찜질만하고‥견인치료5분정도ㅜ소개하신 재활치료 효과있겠죠?‥,1년 전
156,  Enjolee,이거 완전 효과있어,3년 전
157,  김안녕,안녕하세요 선생님. 제가 거북목 검사를 받았는데 이미 뼈의 변형?이 이뤄져서 주사를 맞아야한다고 권유 받았습니다. 이러한 경우에도 이 운동을 하면 효과가 생기나요?(요즘 자주 하고 있어요:)),2년 전
158,  김윤학,제가 역C자목 진단을 받았는데 이 스트레칭응 하면 나아질까요?,1년 전
159,  앙랑랑,저거 한 20일동안 꾸준히하면 거북목교정되나요?? 그리고 거북목 교정되서숨은키도 찾을수있나요??,2년 전
160,  Misun Kim,헐...꼴보기 싫던 내 등이 10분만에 달라짐.....대박..매일매일 해야지ㅋㅋ감사합니다!!!!!,2년 전
161,  김지니,현재 척추분리증과 일자목으로 인해 5번6번 목척추가 신경을 눌리고 있는 상태입니다. 그래도 저 운동법을 해도 되는지 여쭤봅니다,1년 전
162,  내 뱃살 먹은요크셔테리어,와... 이게 운동이였군요.학생때 선생님이 벌로 이렇게 시키셨는데...벌이 아니고 운동 시키신거였네요;;,3년 전
163,  김상기,"벽에서 등을 땠을때 목덜미 자극은 확실힙니다.다만... 날개쭉지, 허리, 엉덩이 자극이 크게 느껴지지 않습니다. 되려 엉덩이에 힘을 준다는거 복부에 힘이들어가네요이게 맞는 것인지 궁금합니다 ㅜㅡ",1년 전(수정됨)
164,  손정원,이거 지금 해도되는걸까요? 순간적으로는 상당히 효과가 좋네요,1년 전
165,  김소희,꾸준히 하면 거북목 조금이나마 탈출할 수 있을까용??ㅠㅠ,2년 전
166,  비긴어게인,감사합니다 하루 5초동안 몇분씩하면될까요?,2년 전
167,  H Cho,자주해서 거북목 탈출하겠습니다 감사합니다,1년 전
168,  kkk js,헐 목 아파서 두통 계속 있었는데 거짓말 아니고 이거 한번하고나서 두통 바로 없어졌어요,2년 전
169,  김다혜,하루에 몇번 몇회 일주일에 언제 하는게 좋을까요... 많이 할 수록 좋은가요?,1년 전
170,  샤샥,하루에 몇 번 하는 게 좋나요?,3년 전
171,  오늘의하늘은맑았으면좋겠다,감사합니다,3년 전
172,  momo k,일자목일때 이 자세해도 되나요?일자목때문에 너무 힘든 사람입니다 ㅠㅠ자세잘못하면 목에 힘이 들어가고  흉쇄유돌근이 긴장하고..병원가도 누구도 가르쳐주질 않네요 ㅠㅠ,3년 전
173,  욷굥,오 이거 효과가있네요ㅋㅋㅋ 신기하다,2년 전
174,  밤하늘,운동하고 교정은 할려고 하는데 잘때 새우자세로 자니 다시돌아오는 느낌이에요  낮은 베게 정자세로는 잠이잘안오더라구요..,3년 전
175,  big daddy,잘 봤습니다. 짧고  굵고 좋습니다.,2년 전
176,  가나다,Zㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ미친 이거 좀 오래하다 떼니깐 뭐가 진짜 올바른 자세였는지 알거같은느낌이듦 곧바로 플리긴했는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ대박 내가본 운동중에 효과 이게 제일 좋은 듯 ㅋㅋ,3년 전
177,  TU RET,와 바로효과오네요,2년 전
178,  자녀교육최경선,핸드폰과 컴퓨터사용시간이 늘면서 어깨와 목의 무리가 가는 것 같아요. 좋은 영상 감사합니다.,2년 전
179,  김진환,변형해서 누워서 할 수는 없을까요?,13일 전
180,  해붐,감사합니다진짜로,3년 전
181,  슈카랜드,거북목일자목등은 수년.수십년에 걸쳐서 생기는질환이니 마찬가지로 수년ㆍ수십년에 걸쳐서해야좋아합니다. 가장좋은방법은 턱걸이 등 운동을통해 승모근 등근육을 발달시키고 저런교정운동을 꾸준히해야합니다. 도수치료 카이로프랙틱 등도 같이하면더좋구요.,2년 전
182,  귀도,지금 심한 거북목으로 고민중인데 이 스트레칭 꾸준히 하다보면 오래걸리더라도 다시 정상적인 체형으로 돌아갈 수 있을까요?,1년 전
183,  고릴라,이거 몇번 해야되요?,2년 전(수정됨)
184,  재킴이유,이거 함 해봐야겠네요 벽만있으면 할수있으니,4주 전
185,  쀼야,등 위쪽이 땡기는데 정상인가요?ㅠㅠ,1년 전
186,  그러려니,목에 부담 많이갈거같은데 ㄷㄷ,4년 전
187,  한챌,"머리 힘으로 버티는 건가요? 이때 목 뒤쪽이 땡기는 게 맞죠? 그리고 머리 부분으로 버틸 때 정수리에 가까운 뒤통수로 버티는 것인지, 목에 가까운 아래쪽 뒤통수로 버티는 것인지 궁금합니다 ㅠㅠ",1년 전
188,  cherish •,대고있는 쪽 머리에 힘이 많이 들어가는 느낌이 들고 약산 아프면 잘못하고 있는걸까요 ..?.?.?,3년 전
189,  머비,병원가서 엑스레이찍어보면아주약간 일자목증상이 있지만 거의 정상이라곤하는데 좀 오래앉아있으면 목이랑 등이 찌뿌둥하다해야하나 약간약간 통증이 있어서 오래 앉아있질못하겠더라구요이건 왜그런걸까요?,1년 전
190,  듀뷰,다음주에 거북목 펴서 패션쇼서야하는데 지금부터 하면 좀 펴질까요 ㅠㅠㅠㅠㅠ어떻게하면 속성으로 일주일만에 조금이라도 나아지는지ㅠㅠ,2년 전(수정됨)
191,  pkss pkss,선생님 저는 거북목을 넘어서 목뼈가 튀어나온 버섯목까지 있는데요 이 경우에도 저 자세가 효과있나요?,2년 전
192,  재연,선생님 목이 너무땡기고 아픈데 정상인가요??,3년 전
193,  김희진,와 이거 효과 대박인데요..? 목은 당장은 크게 모르겠는데  어깨가 제가 말려있었는데 확 펴졌어요..,2년 전
194,  이유민,처음에 벽에 몸을 밀착시킬때거북목 때문인지 허리가 벽에 닿으면 뒤통수가 안닿고 뒤통수가 닿으면 허리가 안닿아요..,2년 전
195,  박지혜,저도 해보겠습니다!,2년 전
196,  성준,의사선생님 너무 예뻐요목소리톤에서부터 현명하고 인자한분이라는게 느껴지네요병원가면 뵐수 있나요??,3년 전
197,  S펭수꼬랑지,거북목 승모근통증을 지나 이젠 목 앞 양 근육에 통증이 너무 심하고 당겨서 근육이완제까지 먹는데 이거하자마자 통증이 줄어드는 건 정상일까요?̈,4개월 전
198,  망고,뒤통수가 아픈데 이게 맞나 싶네용 ..,1년 전
199,  모르모르,하루에 몇번씩 몇세트씩 하는게 좋을까요?,2년 전
200,  장동혁,와 이거하고나니까 고개가 저절로 제 위치 찾아가는 느낌ㄷㄷ,3년 전
201,  김톨,꾸준히 하면 일자목 교정이 될까요??,1년 전
202,  kyo kim,벽에서 몸을 뗄땐 오직 뒷통수만 벽에 닿아있어야 하는건가요?,2년 전
203,  할수있다,엉덩이와 등을 뗐을떼 어깨쪽은 붙어있는건가요? 뒷머리로 버티는건가헷갈려요잘 아는분??,1년 전
204,  탈퇴한 회원,이 방법 효과 좋은거 같은데 한번 하고 나니까 머리가 어지럽고 속 울렁거려서 토할거 같아요ㅠㅠㅠ 왜그럴까요,1년 전
205,  통증도사,벽에서 간단히 할수 있어서 좋네요,2년 전
206,  명장면,거북목인 제가 한번 60일간 해보겠습니다.난이도를 올려서 20초간 버티기 10세트 해보겠습니다.하루하루 느낀점을 댓글로 남겨보겠습니다.이상입니다.,2년 전(수정됨)
207,  ᄋ옐,선생님! 제가 역c자 목인데 이 운동을 해도 효과가 있을까요?,1년 전
208,  big daddy,근데 이거 중독성 있네. 왜 뒷통수에 파스 붙인 것처럼 시원한 느낌이 들지?... ㅎㄷㄷ거북목 아니고 목에 딱히 문제가 없는데 그래도 이거 하면 쾌감이 들 정도로 뒷통수가 시원해져요.,2년 전
209,  하승희,경추목디스크가살짝있는데이운동해도될까요?,5개월 전
210,  틱구,5분동안 벽에 밀착해잇으면 안되나요 쌤? 귀찮아요,3년 전
211,  TED LEE,정말 효과있는 운동인가요? 다른 유뷰브 영상에는 이와 같은 목교정 영상이 없네요.,1년 전
212,  김경민,ㄹㅇ 초6때부터 거북목 살짝생겨서 이거보고 어느정도 캐어함..,2년 전
213,  박희애,"이거하면 시원하긴한데요~  등을 떨때 오른쪽 겨드랑이, 가슴, 쇄골이랑 연결된 부분이 담걸린거 처럼 땡기는데 자세가 잘못되어서 그런지ㅠㅠ거북목에 목디스크가있는 상태입니다.",2년 전
214,  김종수,이거10분정도 반복해서 하다가 그냥 섰을때 뭔가 자세가 바로잡힌 느낌이 듦ㅋㅋ,2년 전
215,  jduminy33,선생님 허리 디스크가 있는 사람도 이 자세 따라햐도 되나요??,2년 전
216,  분뇨조절잘해,이런건 누가 개발 하는거죠? 심한 일자목이라 운동하는데이거 좋네요,3년 전
217,  하하하,레슬링에있는 브릿지운동과 거의원리가 같네요 바닥에서 해도 됩니다. 브릿지 검색,1년 전
218,  최초이,저는 왜 아무느낌도 안날까요 ㅠㅠ 그대로 잘 한거같은데 아무낌도 없고 똑같아요 ㅠㅠ,2년 전
219,  바나나알러지원숭이,목디스크 있는 사람도 해도 돼나요???,4년 전
220,  김태형,선생님 몇 초씩 몇회하는게 가장 이상적일까요? 1년전 영상인데 댓글 달릴라나;;,2년 전
221,  min zuno,어제부터 1일차 완료 꾸준히 메모장 기록.!,1년 전
222,  후,배 내밀지 말라고 하셨을때 왠지 뜨끔했음..,2년 전
223,  PianoPori,이자세로하면 갑자기 목이 잠깐 펴치면서 목소리가 굉장히 두꺼워지는데 이게 진짜목소리인가요,2년 전
224,  oginguhjeot,진짜 어느새 목이 앞으로 좀 나오는 거보고 진짜 놀랐거든요..ㅠ 여러분 폰볼때 진짜 바른자세에서 폰보세요ㅠ 누워서보거나 엎드려보면 진짜 거북목이랑 시력도 더 악화됩니다ㅠ,2년 전
225,  원스버디,"제가 초6인데 거북목이 심한데 혹시 이걸로 거북목 완치 될까요,, 아님 병원을 가봐야 하나요..?ㅠ",4년 전
226,  완전똘똘,원장님이 운동으로단련댄 몸매라 예쁘네~~,1년 전
227,  Ok R,이 자세로 있는 중에 왼팔이 저리는데 잘못된 건가요??,1년 전
228,  늘새로워,영상이 길면 안보게되는데 이건 쉽고짧네여,3년 전
229,  1q2w3e4r,벽에는 뒤통수만 붙어있는게 맞는건가요?????,2년 전
230,  오구오구_힐링이,벽에 일자로만 서도 해도 되나여?,1년 전
231,  BOOKSTOREMASTER,시연자분 첨부터 이집트 벽화인줄.....,3년 전
232,  자축인묘진샤오미배털,"오늘 일자목에 거북목, 목 디스크 판정받고 왔습니다너무 아파서 이러지도 못하고 저러지도 못하고 있다가 유튜브에서 찾고 찾는 영상으로따라해봤는데 10세트하고 나니까 눈이 동그래져요 ,, ㅋㅋ조금이라도 덜 아파요.. 신기하내요 매일 해야겠어요ㅠㅠ",2년 전
233,  U L,감사합니다,1년 전
234,  정병국,"인생은 실전 이다 라는 말이있습니다.저는 거북목으로 10년 허리디스크로 17년동안 고생한사람입니다.도수치료 안마원 체형외과 물리치료 추나요법등 안받은 치료가 없을 정도입니다유능한 의사나 한의사 도수치료사에 따라 달라질 수 있지만 경험상 크게 효과를 본건 거의 없습니다.운동법도 맥캔지운동 도수치료사 한의사에게 배운운동등 수없이 많으며 그운동법들은 인터넷과 별반 다르지 않았습니다.어느병원이나 데이터가 있기마련이고 환자가 호소하는 증상에따라서 척추 경추 흉추 요추에의한 증상도 다 있습니다거북목의경우 저도 오랫동안느끼고 인터넷도 수없이 찾아봤으며 그에따른 증상도 비슷했습니다.가장 큰 문제는 감정이 없어지고 잠을 잘수가 없으며 한시도 편하다고 느끼지 못한다는겁니다.눈도 침침하고 발음도 어눌해지고 어깨는 무겁고 순도 떨리고 눈도 떨리고 턱도 안벌어지고 머리가 누가 쥣누르듯하고.자신감도 하락되고 도무지 어떤 운동을 해야되며 남들은 귀찮아서 안하는걸 안하는게 아니라 못한다는 것에 대한 분노등 이루 말할수 없습니다. 또 학창시절 가장중요한 기억력과 학습력은 떨어지며 하루종일 멍하고 대인기피증 현상과 맞물려 가족관계도 악화됩니다.저의 말에 공감이 된다면 심한 거북목이며 골반틀어짐으로 인한 수년간 근육들이 보상작용으로 수축이완 된겁니다.연예인이나 자신감 넘치는 사람들은 공통된 점은 자세가 바르다는겁니다. 걸음걸이만 봐도 그사람의 건강 상태를 알죠.거북목인사람은 신경쇠악과 무기력증 근육뭉침으로 걸음걸이가 자연스럽지못하고 상체에 무게가 쏠려 위아래로 찍는듯한 걸음 걸이 그로인해 운동을 하면 할수록 증상이 악화되고 눈은 더 침침해지고 어지러워지고. 이도저도 방법이 없어요.건강할려면 운동을 해야하는데 거북목상태로 할 수 있는 운동은 거의없습니다.스피닝 헬스 자전거타기 산악 등은 최악의 운동이며 필라테스 스트레칭등도 도움은 되나 근본적이 못합니다.그리고 여기에있는 여러 운동법들은 골반이 틀어진 상태로 상하체 접는듯한 운동등도 매우 위험합니다.그리고 이상태로 오래됫다면 디스크도 생겻을 가능성이큽니다 . 디스크는 충격에의한 수액이 흘러내린것도 있지만골반이 틀어진상태로 운동이나 걷고 앉는다면 점점 퇴행성이됩니다, 거북목 환자중에는 디스크환자가 많은거 같습니다.그럼 상식적으로 생각해봅시다. 거북목... 인체를 뼈를 본다면 1.안면비대층 턱관절 틀어짐으로 인한 거북목이 시작되어 그에대한 보상으로 골반이 틀어지는경우2. 골반이 어떠한 충격이나 잘못된 자세로 틀어져 그에대한 보상으로 요추 흉추 거북목 턱관전 안면 비대칭. 수없이 생각한 결과 저는 2번이 맞다고 생각되었으면 그중심엔 예전에 심한 말뚝박기로인한 충격에 골반이 틀어져 그에대한 보상으로 수년간 점점 악화 되었다고 봅니다.그러면 이렇게 오랫동안 변형된 근육들이 단기간에 절대 정상화가 되기 힘듭니다.그럼 거북목은 어디를 중점으로 보아야 하나 핵심은 골반입니다 골반이 정상화가 되어야 근육들이 수축이완 되면서 거북목도 돌아오고 턱관절 비대층도 돌아와서 위에 증상들이 점점 사라집니다. 기타질병들은 모르겠으면 척추에 비정상화에 의한 증상들은 제자리로만 돌아와도 인생이달라집니다.그럼 어떠한 운동을 해야하나 제경우는 맥켄지 등등 수없는 방법을 해왓지만 그건 근본치료가 안되요 오히려 목디스크가 오니 조심해야 합니다 거북목은 뼈를 제외하고 근육을 변형시킨다는 인식으로 해야지 거북목이라 목을 뒤틀고 하면 오히려 악화됩니다거북목은 골반을 정상화 해서 그에의한 수축이완근육들을 정상화 한다는 개념으로 해야지 목을 중심으로 하면안된다는 말입니다아무리 목을 주물르고 흉쇄유돌근 목주위근육을 해봐야 골반이 틀어지고 했는데 정상이 되겠습니까? 제가 느낀 가장 효과적인 운동법은화장실에 가면 수건걸이가 있을겁니다그걸 양손으로 어깨정도 넓이로 잡아주시고 벽과의 거리는 한 팔길이 정도쯤 해주시고 다리는 어깨정도 넓이로 벌려줍니다.그리고 앉았다 일어섰다를 합니다. 중점은 골반 맨위 바로아래 엉덩이 양쪽근육이 거북목 환자는 대부분 만저질겁니다그것도 많이 뭉처서  그리고 틀어짐으로 인한 양쪽 근육의 크기도 다르면 골반도 약간 한쪽으로 치우쳐저있고 골반이 전만화가 심할겁니다이걸 없앳다는 개념으로 찢어준다는식으로 뒤틀면서 살짝 앉았다가 일어섯다 하면서 양쪽으로 틀면서 근육을 찢어주세요.오랜기간동안 틀어졋기때문에 자가 느낌으로도 게속 하다보면 골반부터 시작해서 허리 등 목쪽으로 근육들이 땡겨진다는게 느껴질거에요 그러면서 서서히 목이 정상화가 된다는 느낌을 받을겁니다. 거북목은 골반이 중심이면 인체 전부를 다봐야됩니다 주물러서는 해결이 절대 안됩니다 . 도수치료가 효과가 크지않다는게 근육을 찢어준다는 개념이 아닌 도수치료는 근육을 풀어준다는 개념이라 그런겁니다.골반 위쪽으로는 장요근이 있는데 이게 수축이완되어야만 어깨 근육 목근육도 풀어집니다.계속 골반 중심으로 근육을 찢어 주시다보면 몸이 한결 가벼워지고 눈통증 등등 혈액순환도 잘된다는걸 느낄겁니다",4년 전
235,  쓰리고,이 운동을 하니까 갑자기 토할 것 같은 느낌이 드는데 제 자세가 잘못된 건가요? 아니면 너무 오랜기간 자세를 이상하게 유지해서 그런 건가요?,2년 전
236,  Tomáš Rosický,일자목도 이 운동 효과가 있나요?,2년 전
237,  오디너리안,원장님이 넘모넘모 예쁘세요.,3년 전
238,  다다,거북목이 심해서 해봤는데 두통이 너무 심해집니다..거의 일상생활 못할정도로전 갈때까지 갔나봅니다 ㅠㅠ,3년 전
239,  가만있어바,일자목에도 효과잇는건가요?,1년 전
240,  4 16,몇번하라는건가요,4년 전
241,  ᄋᄋ,와 너무 몸치라 그런가 영상봐도 도저히 모르겠다 잘못하면 몸 망칠것같고,3년 전
242,  이지,남자분 표정은 왜저리 부자연스럽지,4년 전
243,  모짜모짜,배를 내보내지 않아도 나와있는 사람은 어쩌죠?,3년 전
244,  프라시아,따라하다가 방구가 자꾸나오네,2년 전
245,  eiez08,1:50 이영호선수 게임많이 해서 거북목 치료 받으러 오셨나요?,3년 전
246,  andrew L,한발만 앞으로 나오라면서 두발나오고그랴,4년 전
247,  김실장HPAPER,거북목되는 운동인가요?,4년 전
248,  토붕이,일자목도 해도 되는 운동인가요?,2년 전
249,  성이름,몸을 뒤에 붙여도 허리는 안붙는데 구부정하게 구부려야하나요?,2년 전
250,  지민,목뼈까지 심하게 튀어나온 거북목 입니다. 시험이 얼마 안남아서 병원을 갈수가 없네요. ㅠㅠ 몸치라 어려워요... 이거 허리에 힘들어가는데 뭔가 잘못하고 있는걸까요? 거북목은 아직 좋아지는지 잘 모르겠는데 어깨는 시원하네요,1년 전
251,  VEGE KING,남자분 표정 왤케 웃김ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 굳!!!,1년 전
252,  담담담,감사합니당,2년 전
253,  LiLiz,꼭 해볼 것,1년 전
254,  홍두깨,이거 앉아서 벽에 기대서 해도 되나요?,10개월 전
255,  배소영,저 이거 하고 있는데 원래 버티고 있는 뒷머리가 이픈건가요?그리고 꾸준히 하고 있습니다!,2년 전
256,  타유,자세가 잘못된 걸까요ㅜ 엉덩이에 힘 줘도 날개뼈랑 척추?에는 힘이 안 들어가는데ㅜ,2년 전
257,  아지강,목디스크 있는데 해도 되나요?,2년 전
258,  Liam Kim,혹시 이 자세로 라운더 숄더도 교정이 될까요....? 제발 답변 부탁드립니다ㅠㅠ 간절해유,3년 전
259,  무무,역c자목이 거북목인가요? 똑같은 운동 하면 될까요?,2년 전
260,  미스테리오,자세 따라하면 턱살이 접히면서 숨 쉬기가 쉽지않은데요 거북목이 심해서 그런건가요? 아니면 자세를 잘못잡은걸까요?,3년 전
261,  임대혁,이거 5초를 몇세트 정도 해야하나요??많이 해도 될까요??,1년 전
262,  다시다,뒤통수 목 엉덩이로  유지하고 등은 띠어있어야하는거죠 ?,2년 전
263,  조shanghaally,"선생님 안녕하세요.  굽은어깨와 일자목을 고쳐보고자 홈트영상을 찾다가 이걸 보게 되었습니다일자목과 굽은어깨를 교정하는 데 도움을 주는 바른자세 시리즈 영상이 운동하는데 도움이 많이 되는데요.다른 영상과 비교해서 주의해야하는 동작포인트를 자세히 설명해주셔서 오동작을 방지해주시고 , 의사로서  전문성이 있으셔서 다른 일반적인 운동강사의 영상보다 신뢰가 훨씬 가네요.  그런데.. 한가지 아쉬운점이 있다면 집에서도 영상을 틀어놓고 따라할수 있게, 30분 정도 또는 40분 정도의 영상 길이로  바른자세 시리즈 루틴 영상이  몇개있으면 얼마나 좋을까 하는 아쉬운마음이 너무너무 많이 듭니다.  보통 필라테스 강사들이 그런 영상을 많이 만드는데, 집에서 틀어놓고 따라하기만 하면 되어서 훨씬 홈트하기 간편하고 편하더라구요.선생님 영상은 설명도 좋고 포인트도 좋고 내용도 좋고 데모해주시는것도 너무 좋은데, 영상이 짧고 동작을 여러번 세트로 해주시지 않아서제가 동작을 기억하고 따라해야하는 단점이 있어요. 또 중간에 동작을 잊어버리기도 하고, 이게 맞나 싶은 의구심이 들때, 그리고 다른 동작으로 넘어갈때 등등 흐름이 끊기도 하거든요.  다른 재생목록에 있는 조선일보 100세시대 홈트 또한 짧은 영상에 많은 내용이 있어서 집에서 따라하기에는 손이 잘 가지 않습니다. (영상에 동작회수를  몇세트 반복하는 것 또한 그대로 나오면,  집에서 훨씬 쉽게 따라 할수 있을것 같아요. 불편해서 다른 유튜버 영상 찾아 보다가  세란의원 영상 내용이 너무 좋고, 꼭 좀 따라하고 싶은마음에  아쉬워서 이렇게 건의 드립니다. )  바른자세 영상이 몇년이 지났지만 아직도 가장 인기 영상인거 같은데, 꼭 좀  그냥 틀어놓고 따라할수 있는 루틴 영상을 (일주일에 요일별로 또는,  20~30분씩 3~4개라도 , 선생님이 잘 아시겠지만... 아니.. 1개라도 ㅠ ㅠ ) 만들어주시면 너무너무 건강에 도움이 될것 같습니다.  감사합니다.https://www.youtube.com/channel/UCzqRFYChfB-SezLuyoWQQBw ( 전 필라테스하는 물리치료사 채널을 주로 보는데, 참고해보시는것도 어떠신지요.. ) 부탁드립니다.",10개월 전(수정됨)
264,  Taehun Kim,이 운동 하고 다음날 뒷목이 땡기는데 정상인가요? 운동이 된다는 신호인가요?,1년 전
265,  자이언트문,anterior tilt가 심해서 혼자서 벽에 허리를 다 못붙이겠어요 붙이면 또 라운드 숄더가 되네요ㅠࡇㅠ 어째해야할까요,2년 전
266,  Miseo Choi,라운드 숄더에도 효과있나요??? 거북목도 심하고 라운드 숄더도 심해서ㅠㅠㅠ근데 몇번 했는데 효과는 진짜 좋은 것 같아요!!,2년 전
267,  돋음이,허리를 다 붙이니까 마치 알배긴것처럼 허리가 아프네요,7개월 전
268,"  지수,",제가 목이 역c에 진짜 너무 안 좋거든요 못도 짧고 .. 오른쪽 흉소ㅐ유돌근은 짧꼬 수축 되어있고 왼쪽으로 고개 돌리면 오른쪽 목에서 학상 뼈소리 나는데 이거하고 목 돌리니까 소리도 안 나고 되게 부드럽게 넘어가요 ㄷ ㄷ,2년 전
269,  지영,일자목도 도움되나요?,3년 전
270,  주가당,날개뼈 위쪽이랑 벽이랑은 떨어져야하나요??,2년 전(수정됨)
271,  ㅇ.ㅇ,감사합니다,2년 전
272,  ᄃᄇ,날개뼈가 안닿는데 제 몸에 문제가 있는 건가요??,2년 전
273,  ᄋᄋ,이거몇회해야돼요??,3년 전
274,  이리토,벽에 뒤통수만 붙이고 다 떼는거죠??,2년 전
275,  우주문어,이 운동을 이틀동안 진행했는데 오늘 날개뼈 사이의 근육?이 근육통 오듯이 아픈데 정상인가요??? 혹시 자세가 잘못되어서 그런걸까료??,2년 전(수정됨)
276,  주무심 tv,심기혈통~마음가는곳에 기운이~힘이가는곳에혈액이~혈액이이동하면통한다~이영상은 정확한 치료법입니다~혈액순환 원리를 정확히 아시면 목 허리 어깨 무릎 모두 해결됩니다~내과질환~창자속 가스이동원리를 아시면 고혈압 당뇨 간질환 심장질환 등 모든 내과질환들도 해결됩니다 내쉬는 호흡법도 같이 병행 하셔야 합니다 폐가 수축이 되어야만 심장으로 혈액공급이 원활하게 됩니다~병원 한의원치료는 골절 타박상 세균성 독감 염증이 발생하였을때 외에는 내원해봐야 소용없습니다~()~,1년 전(수정됨)
277,  Hana Go,와 이거 대박이에뇨 ㅠ,2년 전
278,  정땡칠,일자목도 해도되나요?,1년 전
279,  현성환(체육수업),학교 온라인수업때 사용해도될까요?,1년 전
280,  キムミンジ,네..?? 이렇게 빨리 고쳐진다고요??한 두번정도허고 거울봤는데 초등학생 이후로 이렇게 곧은 모습은 처음이에요;; 어이가없네ㅋㅋㅋ,1년 전
281,  꽃지,역c자목이 해도 괜찮을까요?,2년 전
282,  이주영,등 뗄때 어깨도 떼야하나요??,2년 전(수정됨)
283,  희준,목이 뻐근했는데 더 뻐근해지네;; 너무 단기적이고 임시적인듯..,4년 전
284,  하이냥냥,일자목이 해도 되나요?,3년 전
285,"  Korean territory Dok-do, Gyeong nyeol bi yeol-do",이거하면 날개뼈 부근이 개아픔통증이 오래가서 자세 자체를 못 함ㅜ ㅜ,3년 전(수정됨)
286,  none N,뒤통수가 엄청 동글해서 어릴 때부터 별명이 짱구였는데 저렇게 벽에 다 붙이는거 조차 안돼요 ㅠㅠ 저렇게 붙이면 얼굴이 비정상적으로 튀어나와요...하ㅠ,2년 전
287,  mingang,안녕하세요 혹시 거북목이 이갈이에 영향을 미치나요? 이갈이를 요새 자주해서요 ㅠ,2년 전
288,  삐딱한 관점,숨어있는키가 늘어나나요?,5개월 전
289,  이영유,적어도 몇 주 정도 해야 효과를 볼 수 있나요,2년 전
290,  아이스아메리카노,등을 떼고 버틸려면 복근이 없는 사람은 허리에 무리가 갈거 같네요ㅠ,3년 전
291,  김병우,하루에 몇분씩 해야겠네욤,2년 전
292,  진,오래하면 토할거같고 울렁거려요..제가 잘못된 방법으로 하는건가요? 아님 제자리로 돌아가는 과정인가요?,2년 전
293,  Doezi Galvichim,따라했는데 목 어깨 근육에 아무 느낌이 없으면 잘못따라하고있는거겠죠??ㅠㅠ그냥 뒤통수 찍어누르면서 버티는 느낌인데...누가 옆에서 자세좀 잡아줬음 좋겠네요ㅠㅠ,1년 전
294,  이윤서,혹시 이거 할때 턱도 당겨야되나요? 턱 안당기면 밀착이 잘 안되길래....,2년 전
295,  유인혁,이 영상처럼 굽은등 운동도 원포인트 레슨 있을까요,1년 전
296,  항상느티나무,좋은정보 알려주셔서 감사합니다 왕따봉입니다,2년 전
297,  온네까이,목디스크중증환자는하시면안되요 경과가좋아지시고하세요~,2년 전
298,  달변가,1분 5회 이런식으로 해도되나요?,2개월 전
299,  손오공,와 효과만점~~!!!!!!,2년 전
300,  윤JhEAxxi,어린이들도  해도 되나요? 9살 아들이 벌써 거북목이예요ㅠㅠ,3년 전
301,  서승우,목은 시원한데 원래 머리 아픈 거죠 ? 벽이 딱딱해서 머리가 아프네요,2년 전
302,  민트초코,거북목이되면서 버섯목증후군까지ㅠ버섯증후군에 좋은운동없으까ㅜ,1년 전
303,  iii Jimii,일자목인데요ㅜ 자다가 목이 너무불편해서  해봤는데  엉덩이 복근에 힘을 안주고 해서그런지  목뒷쪽만 엄청 뻣뻣해지는데 ㅜㅜ  잘하고있는건지....,2년 전
304,  채은병,강추~~!!,2년 전
305,  스누피,혹시 버섯증후군도 이걸로 치료할수있나요?,2년 전
306,  하되and세통수,뒷통수가 납작하고 대각으로 눌린형태.....벽에 닿는 부분이 좁아 너무 아프네요..ㅠㅠ  썩을 유전자..,6개월 전
307,  강진경,"다들 시원하다고 하는데, 왜 저는 목이 아프죠 ㅠㅠ 담걸린것 처럼 불편하고 아파요ㅜ 뭐가 잘못된걸까요.....",2년 전
308,  임철호,허리디스크 있는 사람 해도되나요?,3년 전
309,  토퍼,제가 거북목인지 모르겟는데 목이 자꾸 떨려서 머리도 같이 떨리는 증상이있는데 이것도 거북목 땜에 이 증상이 나타나는 건가요?,2년 전
310,  6금은보석,이걸 하면서 허리도 같이 아픈데 자세가 이상한건가요. 아니면 정상인가요.,2년 전
311,  불암산 날다람쥐,와 ... 도수치료같은거 필요없네 이 운동하나면 거북목 다 교정될 듯,2년 전
312,  yj s,생각보다 많이 괴로운 거북목 교정..,2년 전
313,  이정환,일자목에도 효과있나요??,7개월 전
314,  멀더이게뭐죠,안녕하세요 제가 목디스크가 좀 있는데 해도 될까요...?,1년 전
315,  베이뷔,역c자 목도 해도 되나요??,2년 전
316,  망고딸기,선생님... 날개뼈가 아예 벽에 닿지 않는데요..? 역c자 목입니다...,2개월 전(수정됨)
317,  May June,️️,3년 전
318,  다닥다닥,얼마나 해야하나요?,1년 전
