,아이디,댓글 내용,댓글 시간
138,  @gahrahm11,설명을 차분히 잘해주셔서 화면을 보지않고 잘따라할수있었읍니다. 3 년동안 매일 한시간씩하다가 넘어져 뼈를 다치는바람에 그만둔지 일년하고도 반년이 더지났네요. 매일 시간되는대로 따라 해볼려고해요. 감사합니다.,2년 전
139,  @sookim9002,"요가소년님, 요새 업뎃을 자주해주셔서 수련을 실시간으로 하는 느낌이에요~~ 오늘도 꿀잠 미리 감사합니다!^^",4년 전
140,  @user-lx3gw1og9h,매일잘 따라하고있습니다감사합니다~~^^,1년 전
141,  @user-pw3qk9wk8r,감사합니다 허리시술받고 재발되어 힘들었는데 덕분에 많이 좋아졌습니다,3년 전
142,  @user-qv7bu4qi2o,며칠 했는데 허리통증이 호전되는거 같아요.. 계속 해보려구요!!,1년 전
143,  @user-dl1jw2ei6k,진짜에요 허리 아플때마다 따라하고 있는데 하기 전과 후가 정말 달라요 감사합니다ㅜㅜ,1년 전
144,  @user-jr9vu8ls7c,테니스레슨받고 엉덩이골반척추쪽 통증이 급생겨서 이 시퀀스를 따라했더니..끝나고 일어나 걷는데..통증이 줄었어요..신기합니다!,1년 전(수정됨)
145,  @dongjooyun3570,2달 반동안 거의 매일 따라하고 있습니다매일 1개월 따라하니깐 일상생활에 큰 지장이 없을 정도로 좋아졌어요. 그래도 늘 조심합니다2개월 이후부터는 일상생활을 다하고 있어요. 항상 자세를 바르개 하려고 노력합니다. 덕분에 허리와 목이 정말 좋아졌어요감사합니다복 많이 받으세요,1년 전
146,  @seunghyunlee5272,허리가 아파서 시청하게 됐는데 코어근육이 심하게 없다는 걸 확인했습니다. 초반에 척추 좌우 스트레칭하는데 배가 어찌나 땡기는지 저한테는 복근운동이었습니다. 자체휴식하며 따라갔어요ㅋㅋㅋ 이렇게 코어근육이 없어서 허리가 아픈건가 라는 생각도 들었어요. 좋은 영상만들어 주셔서 감사합니다. 매일매일 따라하겠습니다 :),1년 전
147,  @juriamoon1598,설명하나하나 동작하나하나 따라하다보면 몸이 개운해져요~꼼지락꼼지락 기분좋아져요~~,1년 전
148,  @user-eq6oi5nx7b,요가소년님! 오늘도감사합니다   넘무좋아서 지인들한테  자랑하고  권합니다   요가소년님!  최고최고,1년 전
149,  @user-pt9pr8xz2f,허리 디스크로 고생중인데 어쩜... 하고 나니 통증이 사라졌어요. 왜 진작 몰랐지 ㅠㅠ 너무 감사해요!,3개월 전
150,  @user-kx2ou9uy5s,생리통으로 허리가 아팠는데 이영상 따라하고 너무 시원해졌습니다^^,1년 전
151,  @seungheeroh8267,"요가소년님 덕분에 매일 즐겁게 수련하고 있습니다 : ) 질문이 있는데요,  이 영상에서 같은 동작을 하면서도 호흡을 바꿔서 진행하셨잖아요~?? 그건 어떤 효과? 차이가 있는지가 궁금합니다!",1년 전
152,  @user-rz4qp6zd5j,주말의 마무리도 역시 요가롭게♡♡♡,1년 전
153,  @dianapark5462,이 요가운동 참 좋네요: 50분 했으면 하는 바램이네요!,3년 전
154,  @7im518,영상 감사합니다~ 좋은 하루 되세용,4년 전
155,  @Radiodog81,후반부 동작에서 좌골근처 척추부위에서 우두둑 소리가 나서 깜짝 놀랐습니다. 통증은 없고 시원함만 있었네요. 감사합니다 :),1년 전
156,  @honeybear8903,저도 허리통증때문에 고생 많았는데 몇개월 살살하다보니 엄청 좋아졌어요.  살도 좀 빠진거 같구요. 감사합니다,2년 전
157,  @hyerinpark875,감사합니다.  허리가 아팠는데 시원해졌어요.,1년 전
158,  @user-dh7qm7kc1w,지금부터 몸과 마음의 휴식을 시작합니다. 마법처럼 진짜 휴식하는 시간이 되는 것 같아요. 오늘도 감사히 수련 했네요~ 나마스떼!,1년 전
159,  @user-md3gn6xv5q,아침에 허리가 갑자기 아파서 이거보고 했어요. 한결 좋아졌어요.  감사합니다,4년 전
160,  @yschoi1138,아침에 한번 걸렀다가 하루가 힘들었어요. 한의원가는것보다 효과가 좋습니다. 통증이 줄어 삶의 질이 달라졌어요. 정말 감사합니다,1년 전
161,  @user-mt9qj6jh7b,허리가 시원한 느낌이 들어요 감사합니다!!,3년 전
162,  @user-id1nd2so3b,허리 안좋은데 하고나니헐씬 가볍고 개운함을 느끼네요구독.좋아요 꾸우욱~영상 감사합니다나마스테,1년 전(수정됨)
163,  @user-ll5wj9iz2u,요즘 자기전에 요가소년 요가 따라하고 자는 습관이 생겼어요차분한 목소리와 힐링되는 동작 하나하나가 몸을 정돈시켜 주는것 같아요.좋은 영상 많이 올려 주시길 바래요^^ forever~~감사합니다 ,1년 전
164,  @user-zi2lh3cq4d,허리 통증 이. 많이 부드럽고 좋아요감사드려요~~^^,1년 전
165,  @user-zn7ss8ci8u,허리아픈날 알고리즘이 이 영상을 추천해주었다. 효과는 굉장했다. 감사합니다!,2주 전
166,  @user-yg8ns4rp5k,힐링되네요  감사해요,1년 전
167,  @user-vx6jm7gd8i,"요가소년님, 저는 척추질환으로 고생을 하는 사람인데 병원에서 운동을 권해서 러닝만 하다가 최근에 유투브 보면서 15분짜리 허리통증 완화 요가를 병행하고 있어요. 오늘 처음으로 이 시퀀스를 따라해 보았는데, 제가 요통만 있는게 아니라 하복부 통증도 같이 있어서(의사샘 말로는 척추신경때문에 그렇다고 해요) 이 시퀀스를 하니 복통이 심해져서 중간에 멈췄다가 나머지만 이어서 했거든요. 허리는 오히려 더 부드러워졌는데, 동작을 따라하면 복부에 힘이 들어가면서 땅기니까 이 시퀀스는 저한테 안 맞나 싶어 질문드려요. 아니면, 배가 안아프고 괜찮은 동작만 선택적으로 따라하는 것은 괜찮을까요?",4년 전
168,  @user-xu3ts5ve3b,너무  좋아요 뼈에서 두두둑 시원해지는  제자리로  뼈들이  정렬하는것같은  감사해요,2년 전
169,  @user-sq3ze9tm1d,종일 허리통증으로 고생했는데 요가따라하고나니 통증이 많이 줄었네요 신기합니다,2년 전
170,  @user-np7cn1gy9m,너무신기해요 날개뼈 너무아파서 잠을잘모잘정도였는데 꾸준히했더니 너무좋아졌어요 잠도잘자구요 너무감사해요^^,10개월 전
171,  @user-ct1ic6wz2b,오늘 처음 해봤는데 데드버그 동작할 때 너무 힘들어서 이 영상은 나랑 너무 안맞는다고 오늘 하루만 하고 끝내자 싶었는데 다행히 이후 동작들이 그렇게 힘든 동작들이 없어서 앞으로도 가능한 한 쭉 해보려고요! 좋은 영상 감사합니다!,1년 전
172,  @user-dr4fx1ik1z,허리가시원해요~넘좋아요!!!매일매일 ~~~,1년 전
173,  @mjrosa4047,"통증완화라는 것이 어떤 것인지를 제대로 느끼게 해주는 프로그램입니다. 골반은 삐뚤고 허리는 측만증이 있어서  양쪽 다리의 길이가 다른데,  하고나면 시원해져서 놀랐습니다.  소년님의 들숨날숨이 ^^ 그 자체로 힐링이 되네요. 말씀하신대로 내일도. 모레도 도전해볼께요. 늘 감사드립니다.",3개월 전
174,  @user-eq6oi5nx7b,요가소년님!오늘도 감사합니다 1시간 이상 척추요가햇습니다 기분좋은 아침입니다~요가소년!최고!,1년 전
175,  @user-yu2st7er6l,요새계속 하루종일 좌골신경통때문에 불편했는데 이거하고 중간에 한번일어섰는데 정말 괜찮아졌어요 신기해서 끝까지 마저 다했어요 매일 해야겠어요 감사합니다,4년 전
176,  @user-xd2gl7xy3d,전 운전직인데 허리 어깨 어렵지않으면서 시원합니다정말 감사합니다,1년 전(수정됨)
177,  @user-rb1fs8rs3s,수고 하셨어요 고맙습니다,10개월 전
178,  @user-xl4ry8rc9n,5월챌린지 4일차완료~^^감사합니다 ♡,2년 전
179,  @user-rk7tc6cq8l,허리 뿌서질것같은데 ㅠㅠ 꾸준히 따라할게요!!!2/20 ,1년 전
180,  @gracej4522,"요가소년님, 늘 좋은 영상 감사해요^^ 혹시 초반에 누워서 손 발 바닥가까이 움직일때 등과 허리는 바닥에 붙인 상태로(코어에 힘을 준 상태로) 진행하는게 맞을까요?",1년 전(수정됨)
181,  @user-lb3xk7gc3q,진짜 신기한 게 이 영상을 집중해서 하고 나면 마지막에 꼭 깊은 잠에 들었다가 개운하게 깨어난 느낌이 들어요,4개월 전
182,  @user-pe3mx3qm2c,매일매일하고있어요넘  감사드립니다,1년 전
183,  @user-qm8lw2dp9e,허리가 한결 시원해요오늘 복 받았습니다.,1년 전
184,  @user-ri9iw3oo2k,요가수업 감사합니다.,2년 전
185,  @user-pt9pr8xz2f,오늘도 감사합니다,3개월 전
186,  @user-jf8uo6yq7f,오늘은 새벽부터 허리가아파 잠이 깨버려서 영상을 켰네요.  다시 잠들 수 있게 됐어요 감사해요,1년 전
187,  @user-ni3vs9fh5n,설명하시느라 수고하심에 감사드려요.쉽게 따라할수있었습니다.나마스떼~^^,1년 전
188,  @susankim2667,오늘도 감사합니다 ~ 요가 수련은 소중한 시간...  나마스테,1년 전
189,  @user-bm3nz9ci1l,ㅠㅠ하도 골골대고 허리통증 때문에 검색했는데..제 상태에선 빠르게 하는 요가 단체수업보다 소년님 영상보며 집에서 하는게 훨씬 낫겠다 싶네요ㅠ 영상 감사합니다,1년 전
190,  @user-eq6oi5nx7b,오늘도 요가소년 감사합니다 1시간이상 수련했습니다  다음시간에 또뵙게습니다   좋아요 누르고갑니다,1년 전
191,  @user-pt9pr8xz2f,오늘도 감사합니다,3개월 전
192,  @dragonrainpark8747,시큰 거리던 오른쪽 허리가 시원하게 풀리는 느낌 아주 좋아요!  달마다 1짜가 들어가는 날에 해요. 오늘이 10월1일 1짜가 들어있는 그 날이네요.  나마스테!,1년 전
193,  @user-gb1bc8kv8r,좋은 동작 알려주셔서 고맙습니다.,7개월 전
194,  @user-eq6oi5nx7b,요가쌤! 오늘도 감사합니다,1년 전
195,  @user-xd8on7pn8k,어제부터 구독가입~!!열심히 따라하다보면 좋아지겠죠?편안한 보이스와 지도감사드립니다,2년 전(수정됨)
196,  @user-rw1xt5wx3u,허리 삐끗해서 거의 1주일~2주째 아침마가 이거 하고 있어요*-*,1년 전
197,  @user-vx5eo3df8i,최고입니다 ,2년 전
198,  @pengvi4938,허리가 불편하여 오늘아침은 이것으로 합니다. 감사합니다. !,2년 전
199,  @user-pt9pr8xz2f,오늘도 감사합니다,3개월 전
200,  @user-fe9ly9yv2g,210503 따로 또 같이 하루일과 마치고 잠자리에 들기 전 수련을 해서 비록 시간은 04일로 흘렀지만 너무 개운하게 몸이 풀려서 나른나른 잠도 잘 잘거 같습니다오늘도 감사합니다 나마스떼,1년 전
201,  @yhi8525,안녕하세요 오늘 무거운걸 많이 들었더니 허리가 지끈지끈 계속 아파서 유튜브에 있는 온갖 척추 교정운동 통증완화 운동을 따라하다 우연히 알고리즘에 뜬 이영상을 보게 되었습니다. 평소 따라하던 교정운동과는 달라서 이게 맞나 싶다가도 잔잔한 목소리에 이끌려 끝까지 따라하게 되었는데요. 정말 끝내고 나니 시원한 느낌만 남고 통증이 거의 사라졌습니다. 정말 감사합니다. 이영상의 차별점은 영상을 보지 않고 목소리만 들어도 충분히 동작을 따라할 수 있고 중간에 광고가 없어서 누웠다가 다시 일어나서 광고를 스킵해야하는 번거로움이 없는 점이 영상을 끝까지 따라할 수 있는 원동력이 되었네요. 내일도 따라하러 올게요!,1년 전
202,  @user-gx5wv2xw3i,"저 진짜 약골이었나봐요.... 이거 하루 따라하고 등 허리 근육통을 얻었습니다,,,^ㅁㅠ꾸준히 해볼게요....",2년 전
203,  @user-zd1lb7ec8k,2021.5.3. 오늘 수련 잘 마쳤습니다. 감사합니다.,1년 전
204,  @user-eq6oi5nx7b,요가소년님! 오늘도감사합니다,1년 전
205,  @hsh3843,꼭 필요한 운동을 골고루 잘 올려주시니 감사합니다ㆍ오늘도 어제보다 조금 더 건강해진 느낌입니다ㆍ참 요가 수련은 매일 하는 것이 좋은지 아님 격일로 해야 좋은 지 궁금합니다ㆍ수련시간이 길지 않아 매일 하고 있거든요ㆍ,4년 전
206,  @user-mm7kg8my5q,처음 동작들 할 때 허리가 전체적으로 바닥에 꼭 붙어 있어야 하나요? 코어 힘이 부족하다보니 자꾸 바닥에서 떼지는데 허리에 좋지 않을까요? ㅠ,2년 전
207,  @user-bn8gj8fi2q,평범한 직장인입니다. 허리 통증이 너무 심해서 허리 요가 검색했다가 들어오게 되어 해보았습니다. 정말 시원한데 초반 동작들이 제가 코어 힘이 너무 약하다보니 따라하는데 너무 힘들어서 비명 지르면서 했습니다. 뒤에 추천 영상으로 30일 챌린지 있는데 그거 해보려구요. 감사합니다.,1년 전
208,  @sehwikim508,허리디스크인데 이거만 하면 허리가 풀려서 매일 합니다 감사해요 ㅠㅠ,3년 전
209,  @user-zs7yv7zo9o,저도허리가아픈데  하루도빠짐없이따라합니다  허리가안좋을때 하고나면부드러워진것같고 좀괜찮아져서 마니 좋아진것같습니다 감사합니다~^^,2년 전
210,  @user-bi7cn2xz1r,5월  챌린지 시작입니다. 첫번째 수련은 한시간이라 내일하고 2번 먼저 합니다Day79  5/4 월 하고 나니 허리가 시원해요,2년 전(수정됨)
211,  @eazyfitness3191,오늘도 수업후에 요소님의 목소리가 이끄는데로 ^^마치 요가수업을 듣듯이 편안하게안내하는데로 몸을 맡겼어요나마스떼 감사한맘을 이 한마디로 밖에^^,1년 전
212,  @sunigong2278,너무 맘에 드는  시간이었어요내일도 한번 더 해볼려구요~~,1년 전
213,  @aenoc76,오늘꺼 힘들긴 했지만 좋았습니다늘 감사합니다.,3년 전
214,  @user-ys3xj9cu2x,2020.5.2 수련완료다들 주말잘보내세요.,2년 전
215,  @user-eq6oi5nx7b,요가쌤 오늘도 감사합니다,1년 전
216,  @user-ru9ur5cb8l,9분 45초 팔다리를 모두 뻗는 동작이 쉽지 않네요. 허리디스크가 있는데 아무리 배에 힘을 줘도 무리가 갈 것 같아 마지막 횟수는 못 채웠습니다. 좋은 영상 감사합니다. 개운하게 잠자리에 들 거 같습니다.,4년 전
217,  @user-rn1gf1qz4v,영상수련.너무도움되네요 부지런히많이해보겟읍니다.고맙습니다.,3년 전
218,  @movielier93,너무좋아요….,1년 전
219,  @user-jy1mv4jz7m,감사합니다 ~^^,3년 전
220,  @user-kc8qh8zo1z,"안녕하세요! 요새 요가소년님 영상들 너무너무 잘 보고있습니다. 코브라 동작할때 허리가 조금 찝히는 느낌이 있는데, 무릎을 살짝 밖으로 돌리면 덜하더라구요, 무릎의 방향이 정면이 맞나요 바깥이 맞나요~?",2년 전
221,  @Jay57366,"오늘도 감사합니다.질문이요! 누운 테이블 자세에서 무릎 차례로 펴서 바닥으로 내릴때, 등허리부부은 계속 살짝 띄우나요?",1년 전
222,  @user-qp5lw6lw1f,"허벅지, 종아리 햄스트링이  짧고 무릎이 아픈 경우에도 따라해도 될까요?",1년 전
223,  @user-rq9zd3jm5h,오늘 물리치료 받고와서 한번 따라했는데 거짓말처럼 시원해졌어요. 계속 해보려고 구독 눌렀습니다!,2년 전
224,  @jeanlee28,"선생님, 오늘도 저에게 현재 절실히 필요한 허리 통중 완화 수련을 올려주셔서 뭐라 감사의 말씀을 드려야할 지 모르겠습니다. ㅠ. ㅠ이삼일 전에 결린 허리 통증때문에 며칠동안 부자연스런 자세로 있다보니 등 전체가 긴장되어 괴로운 상황이었는데 전에 선생님이 올려놓으신  요통 완화 동작들과 오늘 또 새롭게 올려주신 영상을 따라하며 큰 도움 받고 있습니다. 수련의 처음 부분을 따라할 때와 비교했을때 점차로 통증 부위가 부드러워지는 것을 느꼈습니다. 부상이 없을때도 꾸준히 따라하겠습니다.너무나 감사드립니다. 평온한 Hump day 보내세요 선생님!!!",4년 전
225,  @user-ni3wn7ub5r,요가소년님 너무 좋은요가영상들 감사드려요~ 제가 오랫동안 계속 앉아있어서 그런지 허리 기립근이 부드럽지가않다고해야되나 유연하지가않다해야되나 앉아서 두다리를 앞으로 쭉벋고 앉는자세라던지 다리를 양옆으로 넓게 벌려서 앉은다음 상체를 앞으로 굽히는 자세같은거 할때 영상에서는 상체를 쭉 피고 진행하라고 하시는데 피기가 힘들고 기립군이 굽어있는거같아요 ㅠㅠㅠ 혹시 기립근유연성이라던지 부드럽게 만들어줄수있는요가같은게있으면 영상올려주시면 감사드리겠습니다~~요가영상 너무 좋아요!!!!,4년 전
226,  @jiwonhong4273,"와, 척추 신경이 요근래 너무 아팠는데 덜렁거린다고해야하나ㅋㅋ 이거보고 중간쯤 따라하니까 안아파졌어요..;감사합니다! 나마스떼",2년 전(수정됨)
227,  @user-co1qt7sz5t,너무 너무 너무 감사합니다,9개월 전
228,  @nicemin,"21.2.20나마스떼 찌뿌둥한 등허리가 쫘악 펴지는 느낌이 들었어요 아주 시원합니다ㅎ 특히 코어에 힘이 들어가는 느낌이 좋았어요. 궁금한 것이 있는데요️(다리 골반너비 무릎 굽힌 상태, 좌우 발목을 향해 바닥으로 내려주는 자세에서) ""이제 호흡을 반대로 해봅니다"" 라고 하셨는데 그 부분 따로 이유가 있으신건가용?",1년 전
229,  @user-eq6oi5nx7b,요가소년님!감사합니다좋아요 누르고갑니다,1년 전
230,  @chloessweethome7914,안녕하세요. 항상 좋은 영상 자세한 설명 감사드립니다.이시퀀스를 두번째 수련했는데요. 오른팔 내리고 왼다리 내리는 교차 동작 (영상 8분쯤) 마지막 쯤에서 고관절 (hip flexor)부분 버티기가 힘들만큼 통증? 이 있는데 코어근육이 약한건지 hip frexor부분이 약해서 그런건건지 궁금합니다. 감사합니다. 좋은하루 되세요!,3년 전
231,  @user-fc8ns2xv3d,예방동작 맞나요??! 치료가 되는 느낌인데ㅎㅎㅎ 최근에 축구하다가 삐끗해서 계속 이러지도 저러지도 못하고 불편했는데 이 영상을 따라하니까 한결 가벼워졌네요!!감사합니다아!그런데 혹시 허리에 약간 통증이 오거나 뚜둑거리는 소리가 나는건 제가 무리해서 그런건가요??!,4년 전
232,  @user-eq6oi5nx7b,소년님!최고  감사합니다,1년 전
233,  @user-iv6ki1bm7g,마법같아요...내 허리 골반쪽 시원해졌습니다 ,1년 전
234,  @user-lx3gw1og9h,감사합니다~~^^,1년 전
235,  @user-rp5tp2mt6n,진짜.. 감사해요 전 지금 독일에 살면서 어제 bws-blockierung 이라는 진단과 진동제 몇알만 처방 받곤 3일째 등이 아파서 정말 죽을꺼 같았는데 ..ㅠㅠ 이거 하고 완전 시원해요!! 너무 신기하고 감사해요!!!,1년 전
236,  @user-zc1pk8sd4g,좋은 영상 감사합니다,3년 전
237,  @user-je3ph5yz1q,저두 갑자기 디스크증상이 심하고 걷지못하다가 허리시술받고 조심히 움직여보았습니다 개운하내요 ^^,6개월 전
238,  @ejpark318,2020.8.29오늘은 눈 뜨자마자 강아지산책을 먼저 갔다와서 수련합니다.터덜터덜 걸었더니 또 허리가 아파서 큰일났다 싶었는데 오자마자 바로 수련하고나니 아무렇지도 않네요.허리아플때 종종 찾아와야겠어요.오늘도 변함없이 엥나입니다!,2년 전
239,  @user-fq2ki6yh1b,"실시간 스트리밍.. 새벽기상이 힘든 제게 참 많이 도움이 되었는데... ㅋㅋㅋ 결국 오늘 제 욕심이 사단을 냈네요 ㅎㅎㅎㅎ 매트에 누워 한 시간을 고민하다가.. 실시간 좋아요 누르고, 전 이것에 머무는 걸로 마음을 굳혔어요. 회복되면,, 따라가는 걸로.. 핫!! 너무 슬픈데요? 핫핫핫....",2년 전
240,  @76ersphila7,오늘도감사합니다^^,2년 전
241,  @user-bm8gp1wy8s,마음에 드는 영상이라 이틀 연속 수련했어요.나마스떼,1년 전
242,  @user-mx6xo9jd3j,감사합니다^^,3년 전
243,  @sojengchoi33,초반 약 십분까지 하는 동작은 모두 허리 살짝 띄운 상태로 하는 건가요?? 아니면 등허리는 바닥에 붙이고 복근에만 살짝 힘 줘야할까요..?,2년 전
244,  @user-vn5xm2vh2v,허리통증이 많이 사라졌어요 감사합니다,1년 전
245,  @user-se7zy4wd3t,초반부는 코어 강화 영상을 잘못 틀었나 싶었어요ㅋㅋ 마지막엔 정말 잠들뻔 했네요. 오늘도 감사합니다,2년 전
246,  @user-zw7sf7br3k,허리에 통증이 있어서 수련시 허리를 꽉잡고 있는 느낌과 긴장으로 아사나할때마다 긴장과 신경이 쓰였었습니다시퀸스가 끝나고 나니  허리주변이 부드럽고  편안해졌습니다감사합니다허리에서 해방되는 그날까지 1일1수련 꾸준히 해보렵니다 감사합니다,1년 전
247,  @user-sc9kk2no2b,마지막에 휴식 너무 좋아요,4년 전
248,  @user-tm7nd3mo8k,마지막 휴식시간에 졸다가 내 코고는 소리에 깼습니다. 좋은 영상 감사합니다,3년 전
249,  @user-wg4cd8of8m,너무좋아요^^ 매일매일합니다,1년 전
250,  @user-ri6qx6qq5s,너무나도 자세히설 명도 잘 해주니까  나이가많은나도 딸어할수 있으니감사합니다,1년 전
251,  @soojinlee7974,"요통이 너무 심해서 이것저것 시도해보고있는데, 이 영상 하고나니 진짜 신기하게 허리가 훨 가뿐하고 통증이 완화되었어요..! 궁금한게 있는데, 누워서 나비자세를 하면 골반이 안좋은건지 아파서 하기가 힘듭니다ㅠ 대체할 자세가 있을지요? 그리고 전신요가 하고나면 오히려 허리가 훨씬 아파올 때가 있는데 허리를 자극하지 않으려면 어떤 동작들을 자제해야하는지 궁금합니다ㅠㅠ",1년 전
252,  @user-mm4bp9jr9r,감사합니다 요가소년님,2년 전
253,  @user-yo8yr4ov9d,저는 70세 여성입니다 영상 처음 접하고 따라하는데 너무 좋았습니다 매일 할거구요 좋아요 구독 알ㅇ립까지 올 렸습니다 좋은시간이었답니다 감사합니다,1년 전
254,  @user-qb5un9iu7e,요가소년님 한달전  케이블 티브이에서 소년님 영상 보고 유투브에서 찾아서 오늘 처음 따라해보아요 오늘 휴대폰으로해서 제대로 보지는 못하고 음성 들으면서 중간중간 영상 확인하면서 따라 해봤는데 정말 유익하네요 ☆이제부터 매일 매일 해볼까 하는데요 문의 드리는건 저같은 초보자는 잘 모르는게 많기에 초보자용 코스또는 해설이나 동작등을 좀 더 자세히 포커싱해서 알려주시는 부분이 있으면 좋을꺼 같은데 바쁘셔서 힘드시겠죠? 요가소년님 방송보고 태블릿을 살까도 고민중입니다 아무튼 존재해주셔서 감사하구요 초보자 카테고리가 있다면 보고 굳은 몸이 열심히 따라해볼께요 그럼 행복하세용 ^^,2년 전(수정됨)
255,  @geastie,200619 허리뿐 아니라 편안하게 복근운동까지 한 느낌이에요. 기분 참 좋습니다^^,2년 전
256,  @nyk2101,아 좋네요!! 매일 할려고요.,2년 전
257,  @user-rb1fs8rs3s,고맙습니다  열심히 따라 했어요 좋은영상입니다  다음 또  기다리겠어요,10개월 전
258,  @user-ie2dv7hu6d,계속 앉아만 있어서 요통이 생겼어요그래서 이 수련을 하게 되었는데 허리가 단단해지는? 느낌이에요!항상 영상 감사합니다나마스떼,3년 전
259,  @jjjy0416,골반이 찝히는 듯한 느낌이 드는데 그만큼 약하고 틀어져서 그런거겠죠? 오른쪽이 너무 떠있는 느낌이 있어요 ㅠㅠ 계속하다보면 괜찮을까요?,3년 전
260,  @user-if6sv7cg8o,요가소년님의 요가 영상을 매일 보고있습니다 :) 이 영상을 보면서 궁금한게 생겨서 댓글을 남겨요. 저는 무릎굽힌채 다리를 올리는 것을 반복하면 허리보다 허벅지 앞쪽이 많이 힘들어요 (4분 20초~9분 30초) 왜 그런걸까요? 원래는 척추에 자극이 가야하는 거죠? 편하실때 답변주시면 감사하겠습니당 ㅎㅎ,3년 전
261,  @user-jp3be6ki1x,"와 처음따라햇는데 너무 힘드네요ㅠㅠ 오늘부터 꾸준히 해보겠습니다. 다만 궁금한게 허리를 바닥에 붙이라는말 안하셨을때는 조금 바닥에서 허리를 띄워서 해도 되나요?? 하면서 몇동작은 잘못하고있는지 허리가 아파서요,,ㅠㅠ",2년 전
262,  @user-ki9nw9yn5u,안녕하세요! 코어근육을 기르기 위해 시작했습니다팔다리 뻗는 동작에서 오른쪽 허벅지 앞옆쪽이 시리다고 할까요 아리다고 할까요ㅠㅠ 코어근육이 부족해서 다리에 힘이 들어가기 때문일까요??ㅠㅠ,1년 전
263,  @user-im1hv3zy7j,2020.08.29 오늘 사바아사나에서 이완을 만났어요 덕분에 주말 아침도 편하게 시작해요. 나마스떼,2년 전
264,  @user-yg2vp4xy6m,요가 소년  선생님감사 합니다  저는나이가좀 많은 할머니입니다 허리가 많이아픈데 요가소년  푸로요가를 아침저녁  하고나면 한결 편안 합니다.감사 하고수고하심니다.,1년 전
265,  @eazyfitness3191,2021년 2월 20일^^오늘은 토요일오전수업가기전에 수련했어요가뜬해지는 느낌^^ 사바아사나에서 ㅎㅎㅎ 또 살짝 먼 곳으로 잠시 ...오늘도 나마스떼,1년 전
266,  @user-so8cn2of9x,정말 시원해요ㅎㅎ 내일도 해야지 새벽도하구,2년 전
267,  @user-gu9xq9um2v,감사합니다좋은영상보내주셔서늘즐거운날되시길바랍니다,2년 전
268,  @annevancent,"와 생리중 허리통증이 심해서 찾아서 했는데, 하고 나니 통증이 부드럽게 흩어진 기분이에요. 마치 허리 혼자 짐을 지고 있다가, 온 몸으로 짐을 나눠서 지는 느낌? 요가소년님 감사합니다 나마스떼",8개월 전
269,  @user-kr3bk9uk8o,허리가 강화된것같은 느낌이 들어서 좋아요 꾹,3년 전
270,  @user-zq6dm2wf3o,오늘도 너무 행복했습니다. 감사합니다 나마스떼,1년 전
271,  @user-wi5it4sb4q,안녕하세요 영상보며 늘 감사하게 수련 중입니다.. 제가 좌골신경통 허리방사통으로 주사도 많이 맞고 해서 이제 요가 수련을 조심히하고 있는데요.. 수련을 다 하고 나서 일어서면 갑자기 극심한(?) 방사통을 허벅지 근처에서 느낌니다.. 그러다 앉거나 누워있으면 조금 나은데요.. 이런경우 수련을 몇일 중단할까요? 아니면 수련중엔 큰 무리가 없으면 계속 수련해볼까요? 너무 답답하고 절박해서 질문드립니다 ㅠ,2년 전(수정됨)
272,  @user-wl4tq5hn4q,얼마나 풀릴까 했는데 앉았다 일어나는데 통증이 없네요..마법입니다....ㅠㅜ 진즉 할것을....3일내내 고생했네요...감사합니다.,1년 전
273,  @kimgomdori1716,허리가 아파 시작했어요. 중간중간 곡소리 나지만  하고나면 너무 시원합니다. 처음으로 구독이라는걸 해보네요. 감사합니다.,3년 전
274,  @maygim2390,21.5.4 미루다 하루지나서 완료.감사합니다^^,1년 전
275,  @user-nf7bg7vw1t,안녕하세요! 부드럽고 차분한 목소리로 잘 알려주셔서 요즘 요가소년님 보며 계속 따라하고 있어요 !근데제가 양쪽 팔을 올리고 자는 버릇이 있는데 이게 쌓여서 어깨가 무리왔는지 요즘 계속 어깨를 돌리면 뼈가 어긋나는 소리처럼 우드득 나요ㅠㅠ 근데 처음 양 팔을 위로 올렸다가 내렸다 하는 동작을 하는데도 어깨에서 소리가 나더라구요..ㅠㅠ이렇게 소리나면서 요가 동작을 하는 것도 어깨에 무리되는 동작인 걸까요?ㅠㅠ,3년 전(수정됨)
276,  @gyuhan87,마지막 명상 부분 노래가 뭔지 알수있을까요? 루틴 너무 좋아요,2년 전
277,  @user-bc9ho4zy3v,감사해요잘 따라하고 있습니다,2년 전
278,  @user-dm5pf6nc7z,요가소년님 영상이 좋아서 제가 필요한 척추측만증 관련 운동 요가소년님꺼 찾아보고 있는데 척추측만증에도 이 운동이 좋나용..?.?,2년 전
279,  @danielal4635,처음 해 봅니다. 효과가 있길 기대하며...,1년 전
280,  @user-vv4nn6ud8s,코어 근육이 부족해서 힘들었지만 시원합니다 감사합니다.,2년 전
281,  @chuchuchu7989,허리가 아파서 (경미한 허리 목 디스크 있습니다) 따라해봤는데요 다리를 내리고 팔 올리는 코어 강화 동작을 반복 할수록 이상하게 고관절이 뻐근한 느낌이 들어요. 계속 따라해도 될까요? 아 참 영상 감사합니다!,1년 전
