,아이디,댓글 내용,댓글 시간
176,  @user-me6df9lt3v,"허리통증이 심했는데, 따라해서 해보니 통증이 많이 가라앉았어요!!! 꾸준히 해볼께요 ㅎㅎ 감사합니당ㅎㅎㅎ",2년 전
177,  @user-jj6ip5gq5d,척추측만증으로 만성허리통증 달고사는데 아침마다 따라하면서 통증극복중입니다... 쵝오네요..,2년 전
178,  @user-yh7nt1wi2f,8일차 ! 한달에 한번 찾아오는 날이라 컨디션너무 안좋았는데 많은도움 됐어요 !,2년 전
179,  @user-th5fm7le1f,선천적으로 허리가 안좋게 태어나서 항상 아픈데 치료도 받고 이제부터 이 스트레칭 할려고요 알려주셔서 감사합니다ㅠㅠㅠㅠㅠ4.27 ️4.28 ️4.29 ️5.12 ️5.13 ️5.14 ️5.15 ️5.16 ️5.17 ️5.18 ️5.19 ️5.20 ️5.21 ️5.22 ️5.23 ️5.24 ️5.25 ️5.26 ️5.27 ️5.28 ️5.29 ️5.30 ️5.31 ️6.1 ️6.2 ️6.3 ️6.4 ️6.5 ️6.6 ️6.7 ️6.8 ️6.9 ️6.10 ️6.11 ️6.12 ️6.13 ️6.14 ️6.15 ️6.16 ️6.17 ️6.18 ️6.19 ️6.20 ️6.21 ️6.22 ️6.23 ️6.24 ️6.25 ️6.26 ️6.27 ️6.28 ️6.29 ️6.30 ️7.1 ️7.2 ️7.3 ️7.4 ️,2년 전(수정됨)
180,  @user-sg2ye3yl7o,제가 허리가 안좋아서 매일 하고 있어용~~허리 운동 알게 해주셔서 감사해오~♡,3년 전
181,  @dal3210,헐.대박이요!앉아서 공부하다가 허리가 너무 아파서. 이영상을 보게 되었는데..방금 진짜 한번 했는데...솔찍히 할땐..아무느낌 없었는데...하고 나니깐....와..허리가 완젼 좋아진 느낌!!땅끄부부님!!너무너무 감사해요ㅠㅠㅠ,2년 전(수정됨)
182,  @user-jl1tq4tl8s,"진짜 미침,,, 정말 ,,,️ 너무 좋아요 하하애기 낳고 허리 너무 아팠는데 진짜 너무 시원해요 정말",1년 전
183,  @user-ge6fo8dt1u,와 이것저것 운동한다고 무리해서 허리가 아팠는데 거의다 풀리네요ㅜㅜ 넘나좋은것,3년 전
184,  @user-kv3jp7ph7y,일하다가  다쳐서  이영상보고  매일  최소3번이상 스트레칭합니다   이영상보고 스트레칭할때  다른영상보다  하기 편하고  하고나서 좋습니다  다른분들도  스트레칭  열심히 해주세여 ㅎㅎ,2년 전
185,  @zunyoo2527,저희 집 쇼파가 허리에 안좋은건지 계속 허리가 아프다가 이 스트레칭 해봤는데 허리가 편안해지고 좋네요!! 역시 믿고 따라하는 땅끄부부님들ㅜㅜ 감사합니다,2년 전
186,  @user-bl5nu6vs3p,저 허리가 너무 아파서 따라했는데 바로 통증이 많이 줄어들었습니다 너무너무 감사해요!!,3년 전
187,  @sweetjaeha33,오늘이 1일이에요ㅎㅎ추천해주셔서 잘 했어요! 친절한 설명 감사합니다♡,1년 전
188,  @user-dm5bc2uo3j,7:32 오드리님 너무 귀여워요ㅠㅠㅠㅠ이자세 넘 편안해서 동영상 끝나고도 계속 눈감고 그대로 하고 있었어요ㅠㅠㅋㅋㅋ 넘좋아요,2년 전
189,  @christinagrace5767,정말 쉽게 이완이 되고 도움이 많이 됐어요 감사합니다!^^,11개월 전
190,  @user-xj2bf6vj6u,요즘 시험기간이라 살이 자꾸 찌고 허리도 아픈데 가벼운 준비운동으로 시원함을 즐길 수 있네요!감사합니다,7개월 전
191,  @sooinnlee7982,허리 근육통으로 세달넘게 고통받고있는데 진짜 도움되네요 한의원가서 침맞은지도 몇주 됐는데 이 영상 제대로 따라하는게 훨씬 효과 좋아요,2년 전
192,  @user-ur8pp6os5i,13살에 허리가 끊어질것 같아서 이동작을 따라해봤는데 너무 좋아요 ㅠㅠㅠ,3년 전
193,  @user-gw3ro2sz4m,"이 스트레칭을 이제 알다니,, 너무 좋아요",1년 전
194,  @user-wt3kl7iw1w,목에 좋은 스트레칭도 소개 부탁드립니다영상 보면서 허리 스트레칭 매일 따라 하는데 정말 좋아요,2년 전
195,  @user-bh7fm4dd5e,땅끄 부부 말로만 많이 듣다가 허리가 아파서 첫번째로 찾게 되었어요! 오늘 처음 따라했는데 운동 지독히 싫어하는 저한테 무리 없이 잘 따라할수 있는 운동이었어요! 우선 이주동인 꾸준히 해볼게요ㅠㅠ,2년 전
196,  @yag-tv,좋은 교정 영상 잘 보고 앞으로도 꾸준히 보면서 관리하겠습니다!,7개월 전
197,  @user-vk4zd1bv3c,안녕하세요 항상 영상보며 운동 잘 하고있습니다 운동들이 하나같이 너무 좋은 것같아요! 이 운동에 대해 궁금한게 있는데 혹시 척추측만증에도 좋은 운동인가요?,2년 전
198,  @todayis7627,걷지도 못 할 정도로 너무 아파서 따라해봤는데 신세계예요...어제 저녁에하고 일어나서 아침에 했더니 하루종일 무리 없이 잘 생활했어요! 너무 감사드립니다ㅠㅠ 아침 저녁으로 꾸준히 해야겠어요ㅎ,3년 전
199,  @user-zb6kv1qy2x,"이거 효과가 진짜 좋네요..제가  잠을 잘 못 잤는지 허리가 진짜 욱신거리고 따갑다고 느낄 정도로 아파서 스트레칭을 해줘야겠다고 생각해서 한번해봤는데  저거 하고 하루 지나니깐 언제 아팠냐는듯 고통이 확 사라졌어요,, 진짜ㅋㅋㅋㅋ 이 고통이 일주일은 갈 것 같은 고통이였는데 하루만에 확 사라지니깐 너무 놀랍네요.. 그래서 어제부터 계속 꾸준히 하고 있어요!! 효과 만점입니다!",2년 전
200,  @skkim5709,오늘은 허리통증이 좀 있어서 운동을 쉴뻔 한 갈등이 있었지만 빠지지않고 하고자 강한운동은 못했지만 어제 땅끄부부님답글로 알려주신 이 스트레칭영상과 날하스 영상보며 허리에 좋은 운동으로 3일째도 빠지지않고 완료했어요^^다음주도 힘들다고 쉬지않고 꼭 운동하러올게요!,3년 전
201,  @user-us2sy4gg8b,요즘 허리에서 시작해서 엉덩이까지 통증이 있어서 고생하고 있었는데 꼭 따라해봐야겠네요ᆞ감사합니다~~^^,3년 전
202,  @user-kb5sc3dj8q,"저, 이 운동의 효과 이번 추석에 톡톡히 보았어요~  정말 땅끄부부님께 감사의 말씀을 꼭 전해드리고 싶고 운동이 필요한 사람이 있으면 땅끄부부님 채널을 꼭 꼭 추천해주려고 해요~ 저는 평소에 허리가 안좋아서 조금만 무리를 하면 허리 펴기가 힘들정도였네요. 이번 추석에도 어김없이 두세시간 앉아 전을 부쳤는데! 어머나 어머나~  이게 웬일이예요~ 허리가 안아파요~  어떻게 그런일이 가능한지 모르겠어요. 정말 땅끄부부님 너무너무 감사해요~^^  앞으로도 영상 보며 열심히 운동 따라 할거예요.저는 운동전후에 하는 스트레칭과 이 허리 좋인지는 스트레칭, 하체 날씬해지는 스트레칭을 했네요. 스트레칭 세가지만 했어요. 허리 안좋으신 분이라면 꼭 해보시길 추천드립니다. 분명히 효과는 보실거예요. 제가 장담합니다! ^^",2년 전
203,  @justkeepgoingit1712,올해도 보면서 하고 있습니다. 확실히 허리 근육 푸는데 도움이 됩니다.,10개월 전
204,  @user-vb2hr1rg6s,평소에 다리꼬는것과 같이 앉아있을때나 누워있을때 생활습관이 좋지 않아 가끔 허리통증을 느꼈는데 곧 괜찮아져서 아무 조치를 할 생각을 하지 않았는데 어제 또 통증이와서 스트레칭을 한번 해보자 해서 했는데 바로 통증이 사라졌어요 !! 완전 신기해서 오늘도 했습니당 감사합니다,2년 전
205,  @user-gh9eh1xq5e,고3 입시미술하는 사람인데...ㅠㅠ 이 영상 정말 도움되는 것 같아요 허리가 너무 아픈데 도수치료 받기엔 시간이 너무 깨져서 어떻게 하지 하다가 영상 보고 따라하고 있어요..감사합니당...,3년 전
206,  @user-di6fk1qd4r,와 진짜  효과 좋은거 같아요 ㅠㅠㅠ   군대에서 데드리프트하다가 쾅쾅 거리는거 조심하려고..  힘주면서 놓다가.. 허리 다쳤는데   많이 아팠는데 나아졌어요 ㅍ,2년 전
207,  @user-bh5cv7ly4k,개학하고 삐딱하게 앉아서 공부하는 시간 늘어나서 허리가 너무 아파졌는데 이거 하니까 훨씬 좋아졌어요 앞으로도 꾸준히 해야겠어요ㅠㅠ,2년 전
208,  @user-vy9po6qn6b,자세가 안 좋아서 허리가 많이 아팠는데 마지막 스트레칭 하고 시원하네요!!! 땀도 나요영상 감사합니다!!,3년 전
209,  @robinahn6775,산후풍으로 고생하고 있는 육아맘인데요.. 허리가 자주 아파서 한의원에 침맞으러 다니다가 매번 가기도 어려워서 오늘 첨으로 따라해보는데요. 효과가 있는거 같아요! 마음도 편안해지니 좋습니다~~,9개월 전
210,  @user-sc9rt3zp9x,잘 따라했어요 세심하게 잘가르처주셔 진심 감사합니다 ,2년 전
211,  @sunmilee1931,고등학교 학생인데요ㅠㅠ 척추측만증이 심해져서 고생하고 있어요ㅠㅠ 이거 스트레칭 꼭 해야겠어요ㅠㅠ 올려주셔서ㅠ감사합니다!!!!,3년 전
212,  @user-lf6jf1lm9d,매일 스트레칭하고있어요 감사해요^^ 저는 디스크2기인데 치료도받고 땅끄부부님 스트레칭도 매일하고 많이 조아져서 요새는 앉아서 일도 조금씩 하고있습니다.감사합니다^^ 완치될때까지 아니 완치되서도 계속 할게요 ^^,1년 전
213,  @shanemars7195,정말 도움이 많이 됩니다!!,2년 전
214,  @user-lf7db4cf3r,편하면서도 허리가 좋아지는 최고의 운동이예요!,1년 전
215,  @user-jh3zz3tn2d,와진짜 허리가 너무 아파서 척추 뽑아버리고 싶었는데 이 스트레칭하고 광명찾았어요 감사합니다 감사합니다   ㅠㅠㅠㅠㅠㅠ,2년 전
216,  @user-oq8ys6pg4v,허리 아프다는 말을 달고 사는데 이 영상도 꾸준히 하러 올게요,2년 전
217,  @user-wt3ff8vz1i,제가 후기는 진짜 잘 안남기는편인데 효과 짱이여서 함써봐요ㅎㅎ공부하다 허리가 아파 영상 본 평범한 초딩입니다. 요즘 허리통증 땜에 힘들었는데 덕분에 잘 나았어요ㅎㅎ 구독하고가요글구 오프닝 넘 귀여우신거아닌가욬ㅋㅋㅋ?♡항상 좋은 영상 만들어주셔서 감사합니다️,3년 전
218,  @taewanchung5352,많은 도움이 되네요 감사드립니다 ~^,1년 전
219,  @yyy_kr4530,영상을 이제야보다니 ㅠㅠ너무너무너무 허리에 도움이되는 영상이였습니다!!!!감사합니다 ㅎㅎㅎ새해 복 많이받으세요 ️️️️️‍️‍,10개월 전
220,  @user-nf1gm3qu2m,그림을 자주 그리는 중학생입니다. 항상 마감을 한 후나 평소엔 침대에 일자로 누우면 허리가 아파왔는데 이 스트레칭을 한 후 허리통증이 사라졌습니다. 좋은 스트레칭 알려주셔서 감사합니다,2년 전
221,  @jungeun7411,오드리님 넘 귀여워요~♡허리 스트레칭 운동 열심히해서 이 지겨운 허리병 고쳐볼게요~영상감사합니다~,9개월 전
222,  @user-jv7zp3ln9l,"멋진 부부, 멋진 운동정보 감사합니다^^",2년 전
223,  @matsuraruro,허리디스크 때문에 이영상보구 꾸준히 스트레칭 열심히하고있는1인입니다. 좋은영상감사합니다~!,3년 전
224,  @user-kh7is2bn1u,허리 디스크 땜에 요즘 이 영상 보고 열심히 따라하고 많이 편안해 졌습니다~^^ 감사해요!혹시 허리 안 좋을 때 올려주신 다른 운동들 따라해도 될지... 걷기 중에 허리 굽히는 동작들이 좀 있어서...괜찮으면 어떤 운동이 좋을지 추천 부탁드릴께요~,2년 전(수정됨)
225,  @user-tj3ki8lj5u,와ㅠㅠㅠ허리 너무 아파서 이거 따라했는데 진짜 통증이 확줄었어요ㅠㅠㅠ감사합니다ㅠㅠㅠ자주 와서 할게요ㅠㅠㅠ,1년 전(수정됨)
226,  @user-hj3du3id5z,필라테스 후 팔뚝-상체-11자복근-플랭크30일-스쿼트30일-하체스트레칭-허리스트레칭출석 시작합니다!9/24 +칼소폭1or29/25 +칼소폭1or29/26 +칼소폭1or29/30 10/1상체까지만10/410/710/10 무릎부상으로 복근까지만10/11 무릎부상으로 복근까지만10/14 무릎부상으로 복근까지만10/15 무릎부상으로 복근까지만,3년 전(수정됨)
227,  @user-xw5on8wp2s,허리 아파서 오늘부터 열심히 해보려고요 좋은 영상 감사해요️,1년 전
228,  @user-wr4hx3lw8f,아침에 일어나서 날하스랑 같이 이거도 같이 했는데 신기하게 허리가 안아프고 편안하네요~~항상 허리가 아픈상태였는데.. 추천해주시고 정말 정말 감사해요 ㅠㅠㅠ어렵지도 않고 매일 매일해야겟어요....진짜 땅끄부부님덕에 매일매일 하고싶은 운동이 계속 늘어나네요ㅋ,2년 전
229,  @berlykim9748,헉 안그래도 요즘 머리 감고 허리펼때마다이상하게 허리가 뻐근했는데정말 안성맞춤 동영상이네요^^이번에도 열심히 따라해볼께요~!!땅끄부부는 사랑♡♡,4년 전
230,  @user-um3lu6sw8x,"제가 정말 좋아하는 스트레칭이에요 ️이 영상으로 땅끄부부 입덕 했지요..저는 예전에 배스킨라빈스 알바를 했었는데 그때 아이스크림을 푸면서 요령없이 늘 허리 힘으로 했었고 (벽면에 다리를 기대어 체중을 분산 시켜야 함) 두달만에 허리가 아작나서 그만 두고 물리치료를 한달간 받은 적이 있습니다이후부터 조금만 오래 서있으면 허리 통증이 오곤 하는데요. 병원에선 딱히 문제가 없다고 하지만 허리 통증이 있을 땐 잠을 잘 못 이루기도 하고 종일 아프기도 하고 어쩔때는 일어나고 앉기도 힘들 정도로 허리가 아파오기도 합니다.정말 한동안 너무 아팠을 때가 있었는데 그때 이 스트레칭을 발견하였고 밑져야 본전이란 생각으로 해봤는데 한 번만에 통증이 줄어드는 경험을 했지요...(....운동 부족에 스트레칭 부족 그리고 평소 자세도 안 좋음 허리가 종종 아픔... 정말 스트레칭 한 번에도 효과 얻을 수 있다니 놀라웠어요. 이후로 몇번씩 하고 병원가서 도수치료도 받고나니까 허리가 너무 좋아졌어요.그 이후로 운동을 시작하여 한동안은 허리가 아프지 않아 영상을 보지 않았었는데 오늘 웨이트를 하며 자세가 잘못됐었는지 무리를 좀 했는지 허리가 아파서 영상 보며 스트레칭 했습니다 ️ 누워도 앉아도 서도 통증이 지속됐었는데 많이 완화되었어요.진짜 넘넘 좋아요,,, 맨날 주변에서 땅끄부부 땅끄부부 이러는거 그냥 넘겼는데 그 날 허리 스트레칭 해보고 난 후로 호감도 급 상승했어요 ㅋㅋㅋ 다른 스트레칭도 너무 좋은 거 많고요. 정말 너무너무 감사해요",2년 전(수정됨)
231,  @user-zx3qi1yo5j,연습해볼게요! 감사합니다. 다들효과가 있으시니 기대가 됩니당! 직장생활하다보니 허리가 ㅠ,2년 전
232,  @user-wh6ss4os2x,굉장히 늦긴했지만 감사인사는 드려야할거같아서요 ㅎㅎ 이 영상 엄청 도움됩니다 허리가 굉장히 편해졌어요,3년 전
233,  @user-gc6oy4we4m,오 우연히 보고 따라햇는데 난이도도 안 어렵고 좋네요ㅜㅜ열심히 따라할게요,2년 전
234,  @user-le8gd1fg5w,댄스하는 사람인데 허리가 많이 안좋아져서 춤을 못추고 있었거든요 !!  근데 이 스트레징 하고 다음날에 너무 많이 괜찮아졌어요 ! 이제부터 꾸준히 하려구용 !,9개월 전
235,  @sunha153,와... 처음에 허리 아플 때마다 다리를 눕혀서 허리를 뒤틀리게 하는? 그런 스트레칭만 했거든요.. 그래도 너무 아파서 찾다가 이 영상을 접해서 따라하는데 따라하는 도중에 막 뚜두둑 거리거나 시원한 감이 별로 없어서 아 다른 거 봐야되나 했는데 영상을 다 따라하고 나니까 신기하게 통증이 줄어들었어요... 진짜 감사합니다...ㅠㅠㅠㅠㅠㅠㅠㅠ,3년 전
236,  @user-xw9en1hf1m,"매번 보면서 잘따라하고 있어요 고맙습니다:) 이 동작들이 일자허리에도 좋은지 알고싶어요~ 좋다면 특히 저 중에 어떤자세가 일자허리에 가장 좋은지도요ㅎ3년동안 허리가 두번 나갔네요ㅜ 의사샘께서 일자허리라고 얘기하시던데, 땅끄부부 스트레칭 영상 중 일자허리에 좋거나, 허리 튼튼하게 해주는 영상 있으면 추천 부탁해요^^(당연히 이 영상도겠죠?ㅎ)",8개월 전(수정됨)
237,  @user-iz3xf7tu5c,"8/319/1, 2, 3, 4, 5, 67(엘보우 홀딩 복근 힘으로 들어 올리는 거 기분 좋음)8, 9 10<11 쉬는 날>운동 파트너가 아파서 내일 까지 쉼. 월요일 시작15(한동안 몸 아파서 죽는줄 알았음 다시 시작!!!!)16, 1719 드디어 기력 좀 찾았지만...마법소녀로 변신할 날이 얼마 안남음.....20",2년 전(수정됨)
238,  @user-qk8jk5vk7m,직장에서 계속 앉아있으니 허리가 너무 아프더라구요ㅠㅠㅠ땅끄부부 믿고 매일 도전하겠습니다!파이팅,2년 전
239,  @user-jy3qd6yv5o,땅크부부님이 추천하신 허리스트레칭 오늘부터 운동후에 시작합니다 허리도 좋아지고 건강도 좋아지는 1석2조 운동 화이팅!!!!!,2년 전
240,  @user-gw4tl6em6s,"정말 감사합니다. 최근에 허리가 급격히 안좋아져서 허리를 굽히는 건 물론 옷을 입거나 양말을 신을 때, 떨어져있는 물건을 주울 때, 재채기할때 등 많은 어려움을 겪었는데요 영상을 보고 처음 따라하게 되었는데 몸의 움직임이 비교적 자연스러워졌습니다.",2년 전
241,  @user-co6dp5mz8p,땅끄부부님 !! 다음번에는 다리 알 푸는 스트레칭?마사지?도 알려주셨ㅇ으면 해요 !!매번 볼때마다 오드리님 다리!! 나무 조아요ㅠㅠ 운동 열심히하시면서 뒤에 푸는것도 잘해야할텐데 특히 다리운동하고나서 알 생기면 ㅠㅠ 다리살을 암만빼도 라인이 안예뻐요ㅠㅠ 꼭 !! 올려주셨으면 좋겠어요,4년 전
242,  @user-ih2cz9dy3y,땅끄부부님! 댓글 링크보고 해보았는데 허리가 시원하게 풀려요~ 음악도 넘 좋네용 생리통으로 배아팠는데 진정되는 것 같아요 좋은영상 감사해용^^,2년 전
243,  @user-eh9ig5vs5d,감사합니다~ 매일 두 번씩 해주니 허리가 안 아프네요^^,1년 전
244,  @user-vb5zp4dt9i,허리.손목.팔 자주 사용하는 직업이다보니 허리 스트레칭 아주 좋네요:)자주 해야겠어요,8개월 전
245,  @user-gu3ec3ik2j,오늘도 고맙습니다 도움 정말 많이 받고 있습니다^^,2년 전
246,  @user-pf4wc3bj6c,"와 저를 살려주셨습니다 정말정말 최고의 영상이에요 대박간지 박수오만번,, 감사합니다",2년 전
247,  @pingu6113,디스크 치료받을 때 배웠던 동작들도 있네요 XD 맨날 까먹어서 한두동작만 했엇는데 이제 이 영상보면서 하면 될거 같아용;),3년 전
248,  @user-nr7kd1ve8q,정말 감사합니다 26살 부산에서 도배사로 활동하고 있는데 3개월전부터 허리가 아프기 시작해서 정말 힘든시간을 보냈습니다오늘 일하는데 다리가 절릴정도로 통증이 느껴져 앉아서 울고있다 허리 스트레칭 영상을 따라하니 바로 낫네요 정말 감사합니다 구독하고 영상 충실하게 챙겨 보겠습니다 정말 감사합니다 선생님,2년 전
249,  @user-te2ep5dc7p,요즘따라 허리가 굉장히 찌뿌둥했는데 이거 따라하고나니 괜찮아졌어요 자주 해줘야겠어요 ◡̈,2년 전
250,  @ahj8078,"허리가 너무 아파서 통증때문에 잠을 못자고 있다가 이 영상 보게 됐어요. 영상 보면서 스트레칭했더니 방금까지 있던 통증이 정말로 사라졌네요,,, 이제 잠 좀 자겠어요 영상 정말 감사합니다.",3년 전
251,  @user-kn9lk5wv6w,마지막 오드리님 동작 완전 편하다... 맨바닥에서 해서 무릎이랑 볼 광대가 짓눌리는데도 계속 그대로 있고싶은 동작,2년 전
252,  @seulkiki612,"와 저 진짜 웬만하면 댓글 안다는데 너무 감사해서 댓글 남겨요!!!ㅠㅠ 며칠 전에 또 다시 허리가 아픈 것 같아서 병원에 다녀왔는데 저 이거 따라하고 허리 통증 완화됐어요!ㅠㅠ 이걸 왜 지금 알았는지 후회될 정도예요! 병원 약보다 이 영상이 100배 더 효과가 좋은 것 같아요!!! 허리 스트레칭 검색해보길 잘했네요,,, 제가 유튜브에 검색해보면서 본 스트레칭 영상 중에 제일 도움 많이 받았어요! 땅끄 부부님 덕분에 허리 힐링하고 가요! 감사합니다...",2년 전
253,  @user-pc8pk2dr3o,이거 저에게 너무나도 절실했던 것이에요....ㅠㅠ 고3인데 바르지 못한 자세로 하루 온종일 앉아있으면서 무거운 가방 메고 등하고 하느라 30분 걷는 것조차 허리가 아픈 몸이 돼버렸거든요.........ㅠㅠㅠㅠㅠㅠ 남은 5개월 스트레칭 함께하면서 열심히 달리고 후기 남기러 다시 올게요️️️,4년 전
254,  @user-by6jm5jn5h,간단하고 쉬우면서 허리가 엄청 시원해요~,1년 전
255,  @carat_gem,와 이거 뭔데 한번 했더니 허리가 안아프지근데 메트가 없어서 그런가 낙 무릎 꿇고 그럴때 무릎이 오지게 아프네ㅜㅜㅋㅋㅋㅋㅋㅋㅋㅋ꾸준히 해서 허리통증 완화하고 허리 강화해볼게요!!! 감사합니다,1년 전
256,  @inhyeon_,그림그리는 사람이라 컴퓨터앞에 오래 앉아있다보니 허리가 많이 안좋아져서 잘 때 누워있는데 너무 아파서 허리 운동을 찾아보다가 이 영상을 따라했는데 아까보다 덜 아프고 넘 좋네요 매일매일 해봐야겠습니다. 감사합니다!,2년 전
257,  @user-nx2eo4uv7m,와씨와씨와씨와씨와씨 강도가 세지도않고 허리에 무리도 안가는 쉽게따라할 수있는 동작들로 구성된 영상 ㅠㅠ너무좋아요 의자에 앉아있는게 너무 스트레스였는데 고마워요호오옹 ㅠ,1년 전
258,  @user-zt3ep7lk1s,최근에 허리가 너무 아파서 하루에 한번씩 하고있는데 너무좋네요!,5개월 전
259,  @giniesweet8231,며칠째 허리가 아파서 스트레칭을 어떻게해야하나 걱정했었는데 좋은 영상 올려주셔서 감사해요!!ㅎㅎㅎㅎ,3년 전
260,  @user-qs3hr9pr6f,수험생인데 하루에 12시간씩 앉아있으려니 허리가 너무 아프더라구요ㅠㅠㅠㅠㅠ 오늘부터 열심히 따라할게요 감사합니다,2년 전
261,  @user-ie2nq1wh2s,너무좋아요!! 땅끄부부 이번 스트레칭은 따라하기도쉽고 최고입니다!!,1년 전
262,  @user-ht6ji4vn6j,3.5 허리 힐링️3.6 허리 힐링~~~5.25 허리 다시 힣링~,2년 전(수정됨)
263,  @user-xe1jb8hp6n,땅끄부부님  좋은영상만들어주셔서 감사드립니다사무직이라 앉아서 PC 작업을 오래하다보니 근력도 떨어지고무엇보다 허리가 안좋더라구요틈틈이 땅끄님 영상따라하면서허리스트레칭 해주면 한결 통증이완화됩니다바램이 있다면 허리통증완화2편 3편도 나왔으면 해요 ^.^,2년 전
264,  @user-sr5rz2qg1d,시간 나는 대로 종종 따라해보다가 작심하고 헬스장 3개월 끊고 먼저 아래 3가지 하고 나서 헬스 운동 하고 있습니다1 허리 좋아지는 스트레칭 BEST모음 2 예쁜 일자어깨 승모근 스트레칭 BEST3 [거북목/굽은등/라운드숄더 교정]3 무.조.건! 뱃살 빠지는 운동 베스트5열심히 모니터대로 따라하면서 약 3개월정도 지난 후에 다시금 글 올리도록 하겠습니다  감사합니다 항상 응원 하겠습니다~^^,2년 전
265,  @user-rs9jr4yw4f,어머어머 몇일 허리가 뻐근했는데요. 요거 따라하고 딱 앉으니 개운~합니다!!! 잠자기 전에 하면 숙면할것 같아요!! 감사해요 ㅠㅠ,3년 전
266,  @user-mi9ks2lu8o,넘 편해지네요감사해요,2년 전
267,  @user-sp9dd6vc8f,너무 시원하다 ㅜㅜ️,2년 전
268,  @user-th5cp8nf9x,허헛ㅋㅋ 요즘 농땡이부린다고 구독 안했는데 추석연휴에 갑자기 허리가 아파서 꼼짝도 못하고 있다가 출근하기위해 시도해봤는데.. 정말 시원하네요 역시 땅끄부부님 영상이 짱입니다,3년 전
269,  @user-hj1if1jt1s,6/20  오늘은 허리 스트레칭으로 하루 운동을 끝마치겠습니다  좋은 영상 감사합니다,2년 전
270,  @ohhannah5030,와 이거 맨날하는데 진짜 허리 통증 줄었어요 진짜 감사해요 땅끄부부ㅠㅜㅜㅜㅜㅜ,2년 전
271,  @user-hv8gi5xp3y,이거 진짜 미쳤음 오래 앉아있는 직업이라 하루종일 의자에 붙어있어 고생하는 내 허리에게 최고의 스트레칭임. 저릿저릿 하던 허리가 아픔을 호소하지 않음 이것은 혁명임 리얼,3년 전
272,  @user-jw2ew7qp7t,4남매를 키우는 엄마입니다 특별히 큰 아이가 발달장애가 있어서 엄마의 도움 많이 필요한데요 요새 들어 부쩍 세력이 급격하게 저하됨을 느끼고 땅끄부부의 홈 트 영상을 찾아서 시작해본 1인입니다 우선 남자분이 굉장히 밝고 좋은 에너지가 전달되어서 힘든 운동 이어도 지치지도 않고  즐겁고 재밌게 따라 할 수 있는 것 같아요 또 아내 되시는 분도 너무 밝은 이미지를 주셔서 운동을 따라 하는 입장에서 너무 즐겁고 재미있게 운동을 하고 있습니다 이 동영상을 통해서 더 건강해지는 엄마가 되어 볼게요^^☆♡,2년 전
273,  @user-wr4hx3lw8f,허리 스트레칭 넘 좋아요!!!,2년 전
274,  @user-pk5nn5kn1o,12.24 12.25 12.26  (하고 나면 뭔가 개운하고 시원해서 넘 좋아요!!)12.27 12.28 ,2년 전(수정됨)
275,  @playlist7728,양질의 컨텐츠 그리고 기분좋은 가이드 감사합니다!! 좋아요 박고 저장해놓고 반복하려구요,2년 전(수정됨)
276,  @user-gw8hs9pq3w,"언제나 땅끄부부의 채널은 왜 그런진 모르겠지만 신뢰가 갑니다. 믿음이 갑니다. 자꾸만 주변 사람들에게 소개시켜주고 싶고, 제가 그냥 스스로 하고있습니다.왜 사람들에게 무료로 운동영상을 만들어 주시는지, 땅끄부부가 왜 이런 좋은 운동 영상들을 무료로 사람들에게 가치를 전하는지 그 이유가 궁금합니다. 항상 응원합니다.",1년 전
277,  @user-tm4pb6jj2k,직업 특성상 하루종일 서있고 집에서는 그림그리는 취미를 해서..허리랑 골반이 아팠는데 따라해보니 시원하네요ㅎㅎ 동작도 어렵지 않고 허리에 무리도 안가요! 매일매일하면 더 좋아지겠죠?!,3년 전
278,  @user-lk8ck2zt1h,혹시 허리에 무리가 안가는 운동 영상도 있을까요? 제가 허리를 한번 다친 후로 홈트를 하면서 운동을 하는데도 가끔 허리를 또 삐긋하곤 해요 ㅠㅠ 그래서 허리 코어 운동을 이 영상으로 하고 허리에 무리가 안되면서 운동을 하고 싶어요!,2년 전
279,  @user-nd2zh3ki5u,와대박... 진짜 이거 한번만 했는데 허리 안아픔 ㄷㄷ;;,2년 전
280,  @user-ie2yd6gt7m,허리 아플때마다 찾아와서 따라하면 아픈 게 한번에 없어져용ㅋ 최공,2년 전
281,  @user-ou4oc1bb5w,와........신기ㅜㅠ 요즘 집에만 잇어서 거의 누워잇고 의자에 앉아잇고 이래서 허리가 너무아팟는데 아침에 깨자마자 이거하니깐 너무좋아요 특히마지막동작 팔쭉필때엄청시원해요!,1년 전(수정됨)
282,  @user-mb6yo7zy6o,알려주신허리스트레치?해봣어요 넘 시원하고 좋아요   대박 좋아요 섬세하게 링크아내해주시고 맞춤형 레슨같아 넘 좋고 감사합니다.두분 행복한 주말보내세요^^,1년 전
283,  @user-pi4xc5pl3l,알바끝나고 허리아플때 하면 완전 좋아요ㅠㅠㅠ,3년 전
284,  @user-fd4re4id4c,"어제부터 따라하고있어요!6/26 ☆6/27 ☆6/28 ☆6/30 ☆<2021년>6/24 ☆ 허리가 건강하다고 생각했는데, 오늘 걷기운동하던 중에 허리에 통증이 느껴져서 돌아왔습니다. 건강하다고 생각할때 잘 관리할게요!",2년 전(수정됨)
285,  @user-sh2uq7ov4h,너무 좋은 자세로 효과는 업 하는것 같아요 오늘 한주도 수고하셨습니다,2년 전
